strain,file,replicat,wavelength,fn1,fn2,dilution,blanc
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,66.875
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,69.51785714285714
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,81.10714285714286
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,72.125
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,68.71428571428571
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,62.892857142857146
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,71.42105263157895
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,67.46428571428571
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,68.9298245614035
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,68.25
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,68.9298245614035
rcc100,dilution_3.txt,A,e532,78.72455089820359,1.6561847237736615,0.3,90.91525423728814
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,71.375
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,82.83928571428571
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,111.30357142857143
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,92.16071428571429
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,82.14285714285714
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,121.14285714285714
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,87.23214285714286
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,84.29824561403508
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,75.17857142857143
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,83.2280701754386
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,98.23214285714286
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,83.2280701754386
rcc100,dilution_3.txt,B,e440,225.96376811594203,1.908143976456804,0.3,139
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,58.25
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,61.142857142857146
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,67.91071428571429
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,65.05357142857143
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,64.80357142857143
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,68.26785714285714
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,58.17857142857143
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,59.19298245614035
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,61.089285714285715
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,61.70175438596491
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,64.5
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,61.70175438596491
rcc100,dilution_3.txt,B,e470,229.94202898550725,1.901855091082092,0.3,80.44067796610169
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,64
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,66.875
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,69.51785714285714
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,81.10714285714286
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,72.125
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,68.71428571428571
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,62.892857142857146
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,71.42105263157895
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,67.46428571428571
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,68.9298245614035
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,68.25
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,68.9298245614035
rcc100,dilution_3.txt,B,e532,77.39855072463769,1.870008607156363,0.3,90.91525423728814
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,71.375
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,82.83928571428571
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,111.30357142857143
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,92.16071428571429
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,82.14285714285714
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,121.14285714285714
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,87.23214285714286
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,84.29824561403508
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,75.17857142857143
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,83.2280701754386
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,98.23214285714286
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,83.2280701754386
rcc100,dilution_4.txt,A,e440,102.72727272727273,1.8701277021576943,0.1,139
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,58.25
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,61.142857142857146
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,67.91071428571429
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,65.05357142857143
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,64.80357142857143
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,68.26785714285714
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,58.17857142857143
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,59.19298245614035
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,61.089285714285715
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,61.70175438596491
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,64.5
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,61.70175438596491
rcc100,dilution_4.txt,A,e470,97.56459330143541,1.8258006547584675,0.1,80.44067796610169
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,64
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,66.875
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,69.51785714285714
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,81.10714285714286
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,72.125
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,68.71428571428571
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,62.892857142857146
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,71.42105263157895
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,67.46428571428571
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,68.9298245614035
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,68.25
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,68.9298245614035
rcc100,dilution_4.txt,A,e532,81.18181818181819,1.6829045820152218,0.1,90.91525423728814
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,71.375
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,82.83928571428571
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,111.30357142857143
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,92.16071428571429
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,82.14285714285714
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,121.14285714285714
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,87.23214285714286
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,84.29824561403508
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,75.17857142857143
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,83.2280701754386
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,98.23214285714286
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,83.2280701754386
rcc100,dilution_4.txt,B,e440,119.56129032258065,1.9905095313477523,0.1,139
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,58.25
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,61.142857142857146
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,67.91071428571429
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,65.05357142857143
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,64.80357142857143
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,68.26785714285714
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,58.17857142857143
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,59.19298245614035
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,61.089285714285715
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,61.70175438596491
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,64.5
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,61.70175438596491
rcc100,dilution_4.txt,B,e470,97.00645161290322,2.0177677462578023,0.1,80.44067796610169
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,64
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,66.875
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,69.51785714285714
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,81.10714285714286
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,72.125
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,68.71428571428571
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,62.892857142857146
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,71.42105263157895
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,67.46428571428571
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,68.9298245614035
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,68.25
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,68.9298245614035
rcc100,dilution_4.txt,B,e532,70.06451612903226,1.7898611255525239,0.1,90.91525423728814
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,71.375
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,82.83928571428571
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,111.30357142857143
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,92.16071428571429
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,82.14285714285714
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,121.14285714285714
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,87.23214285714286
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,84.29824561403508
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,75.17857142857143
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,83.2280701754386
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,98.23214285714286
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,83.2280701754386
rcc100,dilution_5.txt,A,e440,169.01176470588234,24.6818785153177,0.05,139
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,58.25
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,61.142857142857146
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,67.91071428571429
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,65.05357142857143
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,64.80357142857143
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,68.26785714285714
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,58.17857142857143
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,59.19298245614035
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,61.089285714285715
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,61.70175438596491
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,64.5
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,61.70175438596491
rcc100,dilution_5.txt,A,e470,75.61176470588235,1.7781987937871986,0.05,80.44067796610169
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,64
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,66.875
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,69.51785714285714
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,81.10714285714286
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,72.125
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,68.71428571428571
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,62.892857142857146
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,71.42105263157895
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,67.46428571428571
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,68.9298245614035
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,68.25
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,68.9298245614035
rcc100,dilution_5.txt,A,e532,64.08235294117647,1.6762296710768472,0.05,90.91525423728814
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,71.375
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,82.83928571428571
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,111.30357142857143
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,92.16071428571429
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,82.14285714285714
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,121.14285714285714
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,87.23214285714286
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,84.29824561403508
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,75.17857142857143
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,83.2280701754386
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,98.23214285714286
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,83.2280701754386
rcc100,dilution_5.txt,B,e440,113.39520958083833,1.9908165178183803,0.05,139
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,58.25
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,61.142857142857146
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,67.91071428571429
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,65.05357142857143
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,64.80357142857143
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,68.26785714285714
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,58.17857142857143
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,59.19298245614035
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,61.089285714285715
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,61.70175438596491
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,64.5
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,61.70175438596491
rcc100,dilution_5.txt,B,e470,80.20359281437126,1.8253203123944062,0.05,80.44067796610169
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,64
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,66.875
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,69.51785714285714
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,81.10714285714286
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,72.125
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,68.71428571428571
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,62.892857142857146
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,71.42105263157895
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,67.46428571428571
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,68.9298245614035
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,68.25
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,68.9298245614035
rcc100,dilution_5.txt,B,e532,67.97604790419162,1.8266833985820368,0.05,90.91525423728814
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,71.375
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,82.83928571428571
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,111.30357142857143
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,92.16071428571429
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,82.14285714285714
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,121.14285714285714
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,87.23214285714286
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,84.29824561403508
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,75.17857142857143
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,83.2280701754386
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,98.23214285714286
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,83.2280701754386
rcc1717,dilution_1.txt,A,e440,255.86274509803923,4.355968113328468,NA,139
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,58.25
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,61.142857142857146
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,67.91071428571429
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,65.05357142857143
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,64.80357142857143
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,68.26785714285714
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,58.17857142857143
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,59.19298245614035
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,61.089285714285715
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,61.70175438596491
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,64.5
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,61.70175438596491
rcc1717,dilution_1.txt,A,e470,263.7647058823529,4.822868640083889,NA,80.44067796610169
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,64
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,66.875
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,69.51785714285714
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,81.10714285714286
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,72.125
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,68.71428571428571
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,62.892857142857146
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,71.42105263157895
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,67.46428571428571
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,68.9298245614035
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,68.25
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,68.9298245614035
rcc1717,dilution_1.txt,A,e532,87.66013071895425,2.143421387865211,NA,90.91525423728814
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,71.375
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,82.83928571428571
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,111.30357142857143
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,92.16071428571429
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,82.14285714285714
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,121.14285714285714
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,87.23214285714286
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,84.29824561403508
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,75.17857142857143
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,83.2280701754386
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,98.23214285714286
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,83.2280701754386
rcc1717,dilution_1.txt,B,e440,469.0240963855422,19.607033928709424,NA,139
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,58.25
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,61.142857142857146
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,67.91071428571429
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,65.05357142857143
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,64.80357142857143
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,68.26785714285714
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,58.17857142857143
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,59.19298245614035
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,61.089285714285715
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,61.70175438596491
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,64.5
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,61.70175438596491
rcc1717,dilution_1.txt,B,e470,501.355421686747,30.097621986048036,NA,80.44067796610169
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,64
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,66.875
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,69.51785714285714
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,81.10714285714286
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,72.125
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,68.71428571428571
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,62.892857142857146
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,71.42105263157895
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,67.46428571428571
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,68.9298245614035
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,68.25
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,68.9298245614035
rcc1717,dilution_1.txt,B,e532,120.30722891566265,3.1616368270356308,NA,90.91525423728814
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,71.375
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,82.83928571428571
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,111.30357142857143
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,92.16071428571429
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,82.14285714285714
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,121.14285714285714
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,87.23214285714286
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,84.29824561403508
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,75.17857142857143
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,83.2280701754386
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,98.23214285714286
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,83.2280701754386
rcc1717,dilution_2.txt,A,e440,140.36746987951807,4.5902296353393774,1,139
rcc1717,dilution_2.txt,A,e470,137.0120481927711,6.879911866778013,1,58.25
