date,time,e440,e470,e532,jsp,replicate,file,hms,second
2020-10-29,11:36:26,90,67,82,537,1,blanc.txt,26,0
2020-10-29,11:36:27,91,65,83,537,1,blanc.txt,27,1
2020-10-29,11:36:28,92,66,79,537,1,blanc.txt,28,2
2020-10-29,11:36:29,90,65,82,536,1,blanc.txt,29,3
2020-10-29,11:36:30,94,64,82,536,1,blanc.txt,30,4
2020-10-29,11:36:31,93,63,77,536,1,blanc.txt,31,5
2020-10-29,11:36:32,91,62,79,536,1,blanc.txt,32,6
2020-10-29,11:36:33,91,64,82,536,1,blanc.txt,33,7
2020-10-29,11:36:34,94,66,80,536,1,blanc.txt,34,8
2020-10-29,11:36:36,91,66,80,536,1,blanc.txt,36,10
2020-10-29,11:36:37,91,63,80,536,1,blanc.txt,37,11
2020-10-29,11:36:38,94,66,82,535,1,blanc.txt,38,12
2020-10-29,11:36:39,90,65,80,536,1,blanc.txt,39,13
2020-10-29,11:36:40,92,63,83,536,1,blanc.txt,40,14
2020-10-29,11:36:41,93,66,84,535,1,blanc.txt,41,15
2020-10-29,11:36:42,91,63,80,535,1,blanc.txt,42,16
2020-10-29,11:36:43,90,65,83,535,1,blanc.txt,43,17
2020-10-29,11:36:44,93,64,80,535,1,blanc.txt,44,18
2020-10-29,11:36:45,95,63,84,535,1,blanc.txt,45,19
2020-10-29,11:36:46,95,64,81,535,1,blanc.txt,46,20
2020-10-29,11:36:47,95,62,82,535,1,blanc.txt,47,21
2020-10-29,11:36:48,89,64,83,535,1,blanc.txt,48,22
2020-10-29,11:36:49,95,67,82,535,1,blanc.txt,49,23
2020-10-29,11:36:50,94,66,83,535,1,blanc.txt,50,24
2020-10-29,11:36:52,92,64,77,535,1,blanc.txt,52,26
2020-10-29,11:36:53,92,67,80,535,1,blanc.txt,53,27
2020-10-29,11:36:54,92,66,81,535,1,blanc.txt,54,28
2020-10-29,11:36:55,88,65,80,535,1,blanc.txt,55,29
2020-10-29,11:36:56,96,66,85,535,1,blanc.txt,56,30
2020-10-29,11:36:57,94,64,79,535,1,blanc.txt,57,31
2020-10-29,11:36:58,94,66,80,535,1,blanc.txt,58,32
2020-10-29,11:36:59,89,68,81,535,1,blanc.txt,59,33
2020-10-29,11:37:00,95,65,83,535,1,blanc.txt,0,34
2020-10-29,11:37:01,92,65,81,535,1,blanc.txt,1,35
2020-10-29,11:37:02,91,67,84,535,1,blanc.txt,2,36
2020-10-29,11:37:03,91,66,81,535,1,blanc.txt,3,37
2020-10-29,11:37:04,91,66,81,534,1,blanc.txt,4,38
2020-10-29,11:37:05,91,65,80,534,1,blanc.txt,5,39
2020-10-29,11:37:06,93,66,81,535,1,blanc.txt,6,40
2020-10-29,11:37:08,94,68,81,534,1,blanc.txt,8,42
2020-10-29,11:37:09,90,66,80,534,1,blanc.txt,9,43
2020-10-29,11:37:10,91,64,81,534,1,blanc.txt,10,44
2020-10-29,11:37:11,92,67,82,534,1,blanc.txt,11,45
2020-10-29,11:37:12,92,65,79,534,1,blanc.txt,12,46
2020-10-29,11:37:13,93,62,81,534,1,blanc.txt,13,47
2020-10-29,11:37:14,93,66,79,534,1,blanc.txt,14,48
2020-10-29,11:37:15,94,65,80,534,1,blanc.txt,15,49
2020-10-29,11:37:16,91,61,83,534,1,blanc.txt,16,50
2020-10-29,11:37:17,94,65,83,534,1,blanc.txt,17,51
2020-10-29,11:37:18,91,66,78,534,1,blanc.txt,18,52
2020-10-29,11:37:19,93,65,84,534,1,blanc.txt,19,53
2020-10-29,11:37:20,93,65,81,534,1,blanc.txt,20,54
2020-10-29,11:37:21,89,66,81,534,1,blanc.txt,21,55
2020-10-29,11:37:22,90,64,79,534,1,blanc.txt,22,56
2020-10-29,11:37:24,94,67,81,534,1,blanc.txt,24,58
