date,time,e440,e470,e532,jsp,replicate,file,hms,second
2020-10-28,19:14:28,123,69,70,538,1,blanc.txt,28,0
2020-10-28,19:14:29,122,68,72,538,1,blanc.txt,29,1
2020-10-28,19:14:30,123,69,68,538,1,blanc.txt,30,2
2020-10-28,19:14:32,119,66,69,538,1,blanc.txt,32,4
2020-10-28,19:14:33,121,69,71,538,1,blanc.txt,33,5
2020-10-28,19:14:34,120,68,67,538,1,blanc.txt,34,6
2020-10-28,19:14:35,121,70,71,537,1,blanc.txt,35,7
2020-10-28,19:14:36,122,68,70,537,1,blanc.txt,36,8
2020-10-28,19:14:37,122,71,70,537,1,blanc.txt,37,9
2020-10-28,19:14:38,126,69,65,537,1,blanc.txt,38,10
2020-10-28,19:14:39,117,66,67,537,1,blanc.txt,39,11
2020-10-28,19:14:40,121,70,66,537,1,blanc.txt,40,12
2020-10-28,19:14:41,124,68,69,537,1,blanc.txt,41,13
2020-10-28,19:14:42,120,68,71,537,1,blanc.txt,42,14
2020-10-28,19:14:43,123,65,71,537,1,blanc.txt,43,15
2020-10-28,19:14:44,119,69,69,537,1,blanc.txt,44,16
2020-10-28,19:14:45,120,67,69,537,1,blanc.txt,45,17
2020-10-28,19:14:46,123,65,68,537,1,blanc.txt,46,18
2020-10-28,19:14:48,116,70,69,537,1,blanc.txt,48,20
2020-10-28,19:14:49,119,66,72,537,1,blanc.txt,49,21
2020-10-28,19:14:50,120,70,70,537,1,blanc.txt,50,22
2020-10-28,19:14:51,120,66,71,536,1,blanc.txt,51,23
2020-10-28,19:14:52,125,67,66,537,1,blanc.txt,52,24
2020-10-28,19:14:53,123,70,70,537,1,blanc.txt,53,25
2020-10-28,19:14:54,121,67,70,536,1,blanc.txt,54,26
2020-10-28,19:14:55,120,71,67,536,1,blanc.txt,55,27
2020-10-28,19:14:56,124,68,71,536,1,blanc.txt,56,28
2020-10-28,19:14:57,116,69,67,536,1,blanc.txt,57,29
2020-10-28,19:14:58,120,68,68,536,1,blanc.txt,58,30
2020-10-28,19:14:59,121,67,69,536,1,blanc.txt,59,31
2020-10-28,19:15:00,122,69,69,536,1,blanc.txt,0,32
2020-10-28,19:15:01,118,67,70,536,1,blanc.txt,1,33
2020-10-28,19:15:02,124,70,66,536,1,blanc.txt,2,34
2020-10-28,19:15:04,123,70,67,536,1,blanc.txt,4,36
2020-10-28,19:15:05,120,70,66,536,1,blanc.txt,5,37
2020-10-28,19:15:06,119,70,68,536,1,blanc.txt,6,38
2020-10-28,19:15:07,123,65,70,536,1,blanc.txt,7,39
2020-10-28,19:15:08,120,66,67,536,1,blanc.txt,8,40
2020-10-28,19:15:09,122,71,70,536,1,blanc.txt,9,41
2020-10-28,19:15:10,120,70,68,536,1,blanc.txt,10,42
2020-10-28,19:15:11,122,70,67,536,1,blanc.txt,11,43
2020-10-28,19:15:12,124,67,69,536,1,blanc.txt,12,44
2020-10-28,19:15:13,121,68,67,536,1,blanc.txt,13,45
2020-10-28,19:15:14,123,69,68,536,1,blanc.txt,14,46
2020-10-28,19:15:15,120,69,70,536,1,blanc.txt,15,47
2020-10-28,19:15:16,124,71,70,536,1,blanc.txt,16,48
