date,time,e440,e470,e532,jsp,replicate,file,hms,second
2020-10-29,14:15:49,84,66,69,538,1,blanc.txt,49,0
2020-10-29,14:15:50,85,62,67,538,1,blanc.txt,50,1
2020-10-29,14:15:51,81,61,70,538,1,blanc.txt,51,2
2020-10-29,14:15:52,84,61,70,537,1,blanc.txt,52,3
2020-10-29,14:15:53,82,64,69,537,1,blanc.txt,53,4
2020-10-29,14:15:54,85,62,70,537,1,blanc.txt,54,5
2020-10-29,14:15:55,83,60,68,537,1,blanc.txt,55,6
2020-10-29,14:15:56,87,63,70,537,1,blanc.txt,56,7
2020-10-29,14:15:57,83,63,71,537,1,blanc.txt,57,8
2020-10-29,14:15:58,83,62,68,537,1,blanc.txt,58,9
2020-10-29,14:15:59,83,59,72,537,1,blanc.txt,59,10
2020-10-29,14:16:00,85,59,71,537,1,blanc.txt,0,11
2020-10-29,14:16:02,82,60,69,536,1,blanc.txt,2,13
2020-10-29,14:16:03,84,62,69,537,1,blanc.txt,3,14
2020-10-29,14:16:04,84,62,66,536,1,blanc.txt,4,15
2020-10-29,14:16:05,85,62,70,536,1,blanc.txt,5,16
2020-10-29,14:16:06,81,65,68,537,1,blanc.txt,6,17
2020-10-29,14:16:07,85,60,67,536,1,blanc.txt,7,18
2020-10-29,14:16:08,84,62,70,536,1,blanc.txt,8,19
2020-10-29,14:16:09,85,60,68,536,1,blanc.txt,9,20
2020-10-29,14:16:10,83,60,69,536,1,blanc.txt,10,21
2020-10-29,14:16:11,83,63,69,536,1,blanc.txt,11,22
2020-10-29,14:16:12,82,61,70,536,1,blanc.txt,12,23
2020-10-29,14:16:13,82,61,65,536,1,blanc.txt,13,24
2020-10-29,14:16:14,84,60,67,536,1,blanc.txt,14,25
2020-10-29,14:16:15,84,62,71,536,1,blanc.txt,15,26
2020-10-29,14:16:16,84,61,68,536,1,blanc.txt,16,27
2020-10-29,14:16:18,86,58,67,536,1,blanc.txt,18,29
2020-10-29,14:16:19,84,62,69,536,1,blanc.txt,19,30
2020-10-29,14:16:20,82,62,70,536,1,blanc.txt,20,31
2020-10-29,14:16:21,83,61,66,536,1,blanc.txt,21,32
2020-10-29,14:16:22,79,60,69,536,1,blanc.txt,22,33
2020-10-29,14:16:23,84,65,69,536,1,blanc.txt,23,34
2020-10-29,14:16:24,83,60,68,536,1,blanc.txt,24,35
2020-10-29,14:16:25,82,61,65,536,1,blanc.txt,25,36
2020-10-29,14:16:26,82,61,74,536,1,blanc.txt,26,37
2020-10-29,14:16:27,82,63,71,536,1,blanc.txt,27,38
2020-10-29,14:16:28,78,59,69,536,1,blanc.txt,28,39
2020-10-29,14:16:29,82,60,72,536,1,blanc.txt,29,40
2020-10-29,14:16:30,85,63,68,536,1,blanc.txt,30,41
2020-10-29,14:16:31,83,61,68,535,1,blanc.txt,31,42
2020-10-29,14:16:32,83,61,71,535,1,blanc.txt,32,43
2020-10-29,14:16:34,82,65,69,535,1,blanc.txt,34,45
2020-10-29,14:16:35,82,62,68,535,1,blanc.txt,35,46
2020-10-29,14:16:36,83,66,67,535,1,blanc.txt,36,47
2020-10-29,14:16:37,82,62,66,535,1,blanc.txt,37,48
2020-10-29,14:16:38,84,62,71,535,1,blanc.txt,38,49
2020-10-29,14:16:39,86,62,65,535,1,blanc.txt,39,50
2020-10-29,14:16:40,80,61,70,535,1,blanc.txt,40,51
2020-10-29,14:16:41,87,64,67,535,1,blanc.txt,41,52
2020-10-29,14:16:42,83,63,72,535,1,blanc.txt,42,53
2020-10-29,14:16:43,80,61,71,535,1,blanc.txt,43,54
2020-10-29,14:16:44,83,64,73,535,1,blanc.txt,44,55
2020-10-29,14:16:45,83,59,66,535,1,blanc.txt,45,56
2020-10-29,14:16:46,86,60,69,535,1,blanc.txt,46,57
2020-10-29,14:16:47,86,63,69,535,1,blanc.txt,47,58
2020-10-29,14:16:48,82,63,69,535,1,blanc.txt,48,59
2020-10-29,14:46:35,749,752,160,538,1,dilution_0.txt,35,0
2020-10-29,14:46:36,758,767,165,537,1,dilution_0.txt,36,1
2020-10-29,14:46:37,781,792,167,537,1,dilution_0.txt,37,2
2020-10-29,14:46:38,781,794,166,537,1,dilution_0.txt,38,3
2020-10-29,14:46:40,783,785,170,537,1,dilution_0.txt,40,5
2020-10-29,14:46:41,777,785,168,536,1,dilution_0.txt,41,6
2020-10-29,14:46:42,777,782,166,536,1,dilution_0.txt,42,7
2020-10-29,14:46:43,777,778,169,536,1,dilution_0.txt,43,8
2020-10-29,14:46:44,770,779,168,536,1,dilution_0.txt,44,9
2020-10-29,14:46:45,774,777,168,536,1,dilution_0.txt,45,10
2020-10-29,14:46:46,770,773,168,536,1,dilution_0.txt,46,11
2020-10-29,14:46:47,769,771,165,536,1,dilution_0.txt,47,12
2020-10-29,14:46:48,768,773,169,536,1,dilution_0.txt,48,13
2020-10-29,14:46:49,767,765,168,536,1,dilution_0.txt,49,14
2020-10-29,14:46:50,763,766,168,536,1,dilution_0.txt,50,15
2020-10-29,14:46:51,765,763,169,536,1,dilution_0.txt,51,16
2020-10-29,14:46:52,761,760,170,536,1,dilution_0.txt,52,17
2020-10-29,14:46:53,756,756,169,536,1,dilution_0.txt,53,18
2020-10-29,14:46:54,756,756,170,535,1,dilution_0.txt,54,19
2020-10-29,14:46:56,752,753,169,536,1,dilution_0.txt,56,21
2020-10-29,14:46:57,751,751,170,536,1,dilution_0.txt,57,22
2020-10-29,14:46:58,749,748,168,535,1,dilution_0.txt,58,23
