date,time,e440,e470,e532,jsp,replicate,file,hms,second
2020-10-31,21:32:35,80,59,65,536,1,blanc.txt,35,0
2020-10-31,21:32:36,78,60,66,535,1,blanc.txt,36,1
2020-10-31,21:32:37,82,58,71,535,1,blanc.txt,37,2
2020-10-31,21:32:38,83,60,68,535,1,blanc.txt,38,3
2020-10-31,21:32:39,83,56,66,535,1,blanc.txt,39,4
2020-10-31,21:32:40,78,58,68,535,1,blanc.txt,40,5
2020-10-31,21:32:41,82,62,65,534,1,blanc.txt,41,6
2020-10-31,21:32:42,79,61,67,534,1,blanc.txt,42,7
2020-10-31,21:32:43,81,60,66,534,1,blanc.txt,43,8
2020-10-31,21:32:44,81,61,67,534,1,blanc.txt,44,9
2020-10-31,21:32:45,79,58,69,534,1,blanc.txt,45,10
2020-10-31,21:32:46,83,60,68,534,1,blanc.txt,46,11
2020-10-31,21:32:47,82,59,68,534,1,blanc.txt,47,12
2020-10-31,21:32:48,82,61,62,534,1,blanc.txt,48,13
2020-10-31,21:32:50,83,60,68,534,1,blanc.txt,50,15
2020-10-31,21:32:51,79,58,68,534,1,blanc.txt,51,16
2020-10-31,21:32:52,83,64,69,534,1,blanc.txt,52,17
2020-10-31,21:32:53,78,60,68,534,1,blanc.txt,53,18
2020-10-31,21:32:54,81,57,65,534,1,blanc.txt,54,19
2020-10-31,21:32:55,81,60,68,534,1,blanc.txt,55,20
2020-10-31,21:32:56,80,59,68,534,1,blanc.txt,56,21
2020-10-31,21:32:57,83,60,68,534,1,blanc.txt,57,22
2020-10-31,21:32:58,80,59,67,534,1,blanc.txt,58,23
2020-10-31,21:32:59,80,58,68,534,1,blanc.txt,59,24
2020-10-31,21:33:00,83,60,70,534,1,blanc.txt,0,25
2020-10-31,21:33:01,79,60,70,534,1,blanc.txt,1,26
2020-10-31,21:33:02,82,59,69,534,1,blanc.txt,2,27
2020-10-31,21:33:03,80,58,70,534,1,blanc.txt,3,28
2020-10-31,21:33:04,80,60,68,533,1,blanc.txt,4,29
2020-10-31,21:33:06,79,58,67,533,1,blanc.txt,6,31
2020-10-31,21:33:07,83,59,66,533,1,blanc.txt,7,32
2020-10-31,21:33:08,81,64,68,533,1,blanc.txt,8,33
2020-10-31,21:33:09,84,59,68,533,1,blanc.txt,9,34
2020-10-31,21:33:10,78,62,66,533,1,blanc.txt,10,35
2020-10-31,21:33:11,80,61,70,533,1,blanc.txt,11,36
2020-10-31,21:33:12,81,60,65,533,1,blanc.txt,12,37
2020-10-31,21:33:13,79,57,66,533,1,blanc.txt,13,38
2020-10-31,21:33:14,77,60,66,533,1,blanc.txt,14,39
2020-10-31,21:33:15,80,60,67,533,1,blanc.txt,15,40
2020-10-31,21:33:16,80,58,65,533,1,blanc.txt,16,41
2020-10-31,21:33:17,79,61,72,533,1,blanc.txt,17,42
2020-10-31,21:33:18,81,60,64,533,1,blanc.txt,18,43
2020-10-31,21:33:19,81,60,70,533,1,blanc.txt,19,44
2020-10-31,21:33:20,78,58,71,533,1,blanc.txt,20,45
