date,time,e440,e470,e532,jsp,replicate,file,second,hms
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-31,14:30:00,815,763,186,534,2,dilution_0.txt,107,0
2020-10-31,14:30:00,811,766,181,534,2,dilution_0.txt,108,0
2020-10-31,14:30:00,810,761,181,534,2,dilution_0.txt,109,0
2020-10-31,14:30:00,816,770,187,534,2,dilution_0.txt,110,0
2020-10-31,14:30:00,810,761,183,534,2,dilution_0.txt,111,0
2020-10-31,14:30:00,808,759,180,534,2,dilution_0.txt,112,0
2020-10-31,14:30:00,812,765,183,534,2,dilution_0.txt,113,0
2020-10-31,14:30:00,808,762,183,534,2,dilution_0.txt,114,0
2020-10-31,14:30:00,815,770,185,534,2,dilution_0.txt,115,0
2020-10-31,14:30:00,815,767,181,534,2,dilution_0.txt,116,0
2020-10-31,14:30:00,797,755,179,534,2,dilution_0.txt,117,0
2020-10-31,14:30:00,810,762,183,534,2,dilution_0.txt,118,0
2020-10-31,14:30:00,817,765,182,534,2,dilution_0.txt,119,0
2020-10-31,14:30:00,803,758,186,534,3,dilution_0.txt,121,0
2020-10-31,14:30:00,805,763,182,534,3,dilution_0.txt,122,0
2020-10-31,14:30:00,815,761,181,607,3,dilution_0.txt,123,0
2020-10-31,14:30:00,810,773,185,536,3,dilution_0.txt,124,0
2020-10-31,14:30:00,814,767,183,536,3,dilution_0.txt,125,0
2020-10-31,14:30:00,815,764,181,536,3,dilution_0.txt,126,0
2020-10-31,14:30:00,813,771,186,536,3,dilution_0.txt,127,0
2020-10-31,14:30:00,818,771,185,535,3,dilution_0.txt,128,0
2020-10-31,14:30:00,798,759,182,535,3,dilution_0.txt,129,0
2020-10-31,14:30:00,807,757,184,535,3,dilution_0.txt,130,0
2020-10-31,14:30:00,809,769,186,535,3,dilution_0.txt,131,0
2020-10-31,14:30:00,799,756,179,535,3,dilution_0.txt,132,0
2020-10-31,14:30:00,811,766,184,535,3,dilution_0.txt,133,0
2020-10-31,14:30:00,812,764,182,535,3,dilution_0.txt,134,0
2020-10-31,14:30:00,802,759,184,535,3,dilution_0.txt,135,0
2020-10-31,14:30:00,802,756,182,535,3,dilution_0.txt,136,0
2020-10-31,14:30:00,812,758,180,535,3,dilution_0.txt,137,0
2020-10-31,14:30:00,805,758,180,535,3,dilution_0.txt,138,0
2020-10-31,14:30:00,798,748,181,535,3,dilution_0.txt,139,0
2020-10-31,14:30:00,799,758,182,535,3,dilution_0.txt,140,0
2020-10-31,14:30:00,806,759,182,535,3,dilution_0.txt,141,0
2020-10-31,14:30:00,812,771,181,535,3,dilution_0.txt,142,0
2020-10-31,14:30:00,806,755,184,535,3,dilution_0.txt,143,0
2020-10-31,14:30:00,811,766,181,534,3,dilution_0.txt,144,0
2020-10-31,14:30:00,799,755,179,535,3,dilution_0.txt,145,0
2020-10-31,14:30:00,817,760,184,534,3,dilution_0.txt,146,0
2020-10-31,14:30:00,815,764,180,534,3,dilution_0.txt,147,0
2020-10-31,14:30:00,814,766,179,534,3,dilution_0.txt,148,0
2020-10-31,14:30:00,809,765,183,534,3,dilution_0.txt,149,0
2020-10-31,14:30:00,801,754,181,534,3,dilution_0.txt,150,0
2020-10-31,14:30:00,796,749,183,534,3,dilution_0.txt,151,0
2020-10-31,14:30:00,806,754,183,534,3,dilution_0.txt,152,0
2020-10-31,14:30:00,804,759,184,534,3,dilution_0.txt,153,0
2020-10-31,14:30:00,787,742,181,534,3,dilution_0.txt,154,0
2020-10-31,14:30:00,813,764,183,534,3,dilution_0.txt,155,0
2020-10-31,14:30:00,793,748,185,534,3,dilution_0.txt,156,0
2020-10-31,14:30:00,793,750,177,534,3,dilution_0.txt,157,0
2020-10-31,14:30:00,808,755,178,534,3,dilution_0.txt,158,0
2020-10-31,14:30:00,815,768,179,534,3,dilution_0.txt,159,0
2020-10-31,14:30:00,803,756,181,534,3,dilution_0.txt,160,0
2020-10-31,14:30:00,785,740,177,534,3,dilution_0.txt,161,0
2020-10-31,14:30:00,781,737,178,534,3,dilution_0.txt,162,0
2020-10-31,14:30:00,788,741,180,534,3,dilution_0.txt,163,0
2020-10-31,14:30:00,803,758,182,534,3,dilution_0.txt,164,0
2020-10-31,14:30:00,803,757,182,534,3,dilution_0.txt,165,0
2020-10-31,14:30:00,798,752,178,534,3,dilution_0.txt,166,0
2020-10-31,14:30:00,801,759,181,534,3,dilution_0.txt,167,0
2020-10-31,14:30:00,802,753,181,534,3,dilution_0.txt,168,0
2020-10-31,14:30:00,782,734,177,534,3,dilution_0.txt,169,0
2020-10-31,14:30:00,778,736,180,534,3,dilution_0.txt,170,0
2020-10-31,14:30:00,797,747,181,534,3,dilution_0.txt,171,0
2020-10-31,14:30:00,799,755,176,534,3,dilution_0.txt,172,0
2020-10-31,14:30:00,790,748,182,534,3,dilution_0.txt,173,0
2020-10-31,14:30:00,799,750,180,534,3,dilution_0.txt,174,0
2020-10-31,14:30:00,790,745,179,534,3,dilution_0.txt,175,0
2020-10-31,14:30:00,800,758,181,534,3,dilution_0.txt,176,0
2020-10-31,14:30:00,804,760,181,533,3,dilution_0.txt,177,0
2020-10-31,14:30:00,807,756,182,534,3,dilution_0.txt,178,0
2020-10-31,14:30:00,792,746,180,534,3,dilution_0.txt,179,0
2020-10-31,14:30:00,808,758,184,534,3,dilution_0.txt,180,0
2020-10-31,14:30:00,790,746,180,534,3,dilution_0.txt,181,0
2020-10-31,14:30:00,796,751,181,533,3,dilution_0.txt,182,0
2020-10-31,14:30:00,358,303,122,538,1,dilution_1.txt,1,0
2020-10-31,14:30:00,357,301,121,538,1,dilution_1.txt,2,0
2020-10-31,14:30:00,359,300,121,538,1,dilution_1.txt,3,0
2020-10-31,14:30:00,358,299,124,538,1,dilution_1.txt,4,0
2020-10-31,14:30:00,362,303,119,537,1,dilution_1.txt,5,0
2020-10-31,14:30:00,365,304,123,537,1,dilution_1.txt,6,0
2020-10-31,14:30:00,366,310,122,537,1,dilution_1.txt,7,0
2020-10-31,14:30:00,361,303,122,537,1,dilution_1.txt,8,0
2020-10-31,14:30:00,360,304,122,537,1,dilution_1.txt,9,0
2020-10-31,14:30:00,359,300,121,537,1,dilution_1.txt,10,0
2020-10-31,14:30:00,356,300,120,537,1,dilution_1.txt,11,0
2020-10-31,14:30:00,362,304,121,537,1,dilution_1.txt,12,0
2020-10-31,14:30:00,354,300,121,537,1,dilution_1.txt,13,0
2020-10-31,14:30:00,356,302,120,537,1,dilution_1.txt,14,0
2020-10-31,14:30:00,364,307,120,537,1,dilution_1.txt,15,0
2020-10-31,14:30:00,363,304,123,537,1,dilution_1.txt,16,0
2020-10-31,14:30:00,362,305,121,536,1,dilution_1.txt,17,0
2020-10-31,14:30:00,359,303,121,536,1,dilution_1.txt,18,0
2020-10-31,14:30:00,359,302,117,536,1,dilution_1.txt,19,0
2020-10-31,14:30:00,364,301,121,536,1,dilution_1.txt,20,0
2020-10-31,14:30:00,365,304,122,536,1,dilution_1.txt,21,0
2020-10-31,14:30:00,358,299,120,536,1,dilution_1.txt,22,0
2020-10-31,14:30:00,356,299,118,536,1,dilution_1.txt,23,0
2020-10-31,14:30:00,360,297,121,536,1,dilution_1.txt,24,0
2020-10-31,14:30:00,360,302,122,536,1,dilution_1.txt,25,0
2020-10-31,14:30:00,362,299,116,536,1,dilution_1.txt,26,0
2020-10-31,14:30:00,355,298,119,536,1,dilution_1.txt,27,0
2020-10-31,14:30:00,353,298,119,536,1,dilution_1.txt,28,0
2020-10-31,14:30:00,365,303,120,536,1,dilution_1.txt,29,0
2020-10-31,14:30:00,368,302,119,536,1,dilution_1.txt,30,0
2020-10-31,14:30:00,362,302,120,536,1,dilution_1.txt,31,0
2020-10-31,14:30:00,358,303,122,536,1,dilution_1.txt,32,0
2020-10-31,14:30:00,361,304,120,536,1,dilution_1.txt,33,0
2020-10-31,14:30:00,365,304,120,536,1,dilution_1.txt,34,0
2020-10-31,14:30:00,366,303,124,536,1,dilution_1.txt,35,0
2020-10-31,14:30:00,363,301,124,536,1,dilution_1.txt,36,0
2020-10-31,14:30:00,354,296,121,536,1,dilution_1.txt,37,0
2020-10-31,14:30:00,355,298,120,536,1,dilution_1.txt,38,0
2020-10-31,14:30:00,354,296,121,536,1,dilution_1.txt,39,0
2020-10-31,14:30:00,360,304,118,536,1,dilution_1.txt,40,0
2020-10-31,14:30:00,357,303,122,536,1,dilution_1.txt,41,0
2020-10-31,14:30:00,351,298,118,536,1,dilution_1.txt,42,0
2020-10-31,14:30:00,353,297,117,535,1,dilution_1.txt,43,0
2020-10-31,14:30:00,357,298,122,536,1,dilution_1.txt,44,0
2020-10-31,14:30:00,355,301,119,536,1,dilution_1.txt,45,0
2020-10-31,14:30:00,357,298,120,535,1,dilution_1.txt,46,0
2020-10-31,14:30:00,361,300,120,536,1,dilution_1.txt,47,0
2020-10-31,14:30:00,354,294,120,536,1,dilution_1.txt,48,0
2020-10-31,14:30:00,357,296,121,535,1,dilution_1.txt,49,0
2020-10-31,14:30:00,360,300,121,535,1,dilution_1.txt,50,0
2020-10-31,14:30:00,352,298,119,535,1,dilution_1.txt,51,0
2020-10-31,14:30:00,359,302,121,535,1,dilution_1.txt,52,0
2020-10-31,14:30:00,352,296,119,535,1,dilution_1.txt,53,0
2020-10-31,14:30:00,355,293,120,535,1,dilution_1.txt,54,0
2020-10-31,14:30:00,352,296,119,535,1,dilution_1.txt,55,0
2020-10-31,14:30:00,355,298,118,535,1,dilution_1.txt,56,0
2020-10-31,14:30:00,353,293,120,535,1,dilution_1.txt,57,0
2020-10-31,14:30:00,357,298,122,535,1,dilution_1.txt,58,0
2020-10-31,14:30:00,356,301,121,535,1,dilution_1.txt,59,0
2020-10-31,14:30:00,362,302,120,535,2,dilution_1.txt,61,0
2020-10-31,14:30:00,361,299,120,535,2,dilution_1.txt,62,0
2020-10-31,14:30:00,353,296,118,658,2,dilution_1.txt,63,0
2020-10-31,14:30:00,353,295,120,538,2,dilution_1.txt,64,0
2020-10-31,14:30:00,346,291,116,537,2,dilution_1.txt,65,0
2020-10-31,14:30:00,355,293,118,537,2,dilution_1.txt,66,0
2020-10-31,14:30:00,358,299,118,537,2,dilution_1.txt,67,0
2020-10-31,14:30:00,358,300,120,537,2,dilution_1.txt,68,0
2020-10-31,14:30:00,356,296,121,537,2,dilution_1.txt,69,0
2020-10-31,14:30:00,352,294,117,537,2,dilution_1.txt,70,0
2020-10-31,14:30:00,355,297,120,536,2,dilution_1.txt,71,0
2020-10-31,14:30:00,351,295,118,536,2,dilution_1.txt,72,0
2020-10-31,14:30:00,357,296,116,536,2,dilution_1.txt,73,0
2020-10-31,14:30:00,353,296,120,536,2,dilution_1.txt,74,0
2020-10-31,14:30:00,359,296,121,536,2,dilution_1.txt,75,0
2020-10-31,14:30:00,362,303,119,536,2,dilution_1.txt,76,0
2020-10-31,14:30:00,363,302,121,536,2,dilution_1.txt,77,0
2020-10-31,14:30:00,356,294,120,536,2,dilution_1.txt,78,0
2020-10-31,14:30:00,350,298,119,536,2,dilution_1.txt,79,0
2020-10-31,14:30:00,354,298,118,536,2,dilution_1.txt,80,0
2020-10-31,14:30:00,357,298,119,536,2,dilution_1.txt,81,0
2020-10-31,14:30:00,357,300,119,536,2,dilution_1.txt,82,0
2020-10-31,14:30:00,356,301,119,536,2,dilution_1.txt,83,0
2020-10-31,14:30:00,360,300,123,536,2,dilution_1.txt,84,0
2020-10-31,14:30:00,347,293,117,536,2,dilution_1.txt,85,0
2020-10-31,14:30:00,349,297,120,535,2,dilution_1.txt,86,0
2020-10-31,14:30:00,353,298,122,536,2,dilution_1.txt,87,0
2020-10-31,14:30:00,356,300,120,536,2,dilution_1.txt,88,0
2020-10-31,14:30:00,359,297,116,535,2,dilution_1.txt,89,0
2020-10-31,14:30:00,356,304,121,535,2,dilution_1.txt,90,0
2020-10-31,14:30:00,352,295,122,535,2,dilution_1.txt,91,0
2020-10-31,14:30:00,356,298,122,535,2,dilution_1.txt,92,0
2020-10-31,14:30:00,360,303,121,535,2,dilution_1.txt,93,0
2020-10-31,14:30:00,353,297,119,535,2,dilution_1.txt,94,0
2020-10-31,14:30:00,357,298,120,535,2,dilution_1.txt,95,0
2020-10-31,14:30:00,357,294,120,535,2,dilution_1.txt,96,0
2020-10-31,14:30:00,361,299,120,535,2,dilution_1.txt,97,0
2020-10-31,14:30:00,359,298,121,535,2,dilution_1.txt,98,0
2020-10-31,14:30:00,354,292,116,535,2,dilution_1.txt,99,0
2020-10-31,14:30:00,352,296,119,535,2,dilution_1.txt,100,0
2020-10-31,14:30:00,357,297,123,535,2,dilution_1.txt,101,0
2020-10-31,14:30:00,354,297,118,535,2,dilution_1.txt,102,0
2020-10-31,14:30:00,359,298,123,535,2,dilution_1.txt,103,0
2020-10-31,14:30:00,355,300,122,535,2,dilution_1.txt,104,0
2020-10-31,14:30:00,363,299,120,535,2,dilution_1.txt,105,0
2020-10-31,14:30:00,362,299,121,535,2,dilution_1.txt,106,0
2020-10-31,14:30:00,356,295,117,535,2,dilution_1.txt,107,0
2020-10-31,14:30:00,353,299,119,535,2,dilution_1.txt,108,0
2020-10-31,14:30:00,353,294,123,535,2,dilution_1.txt,109,0
2020-10-31,14:30:00,350,293,120,535,2,dilution_1.txt,110,0
2020-10-31,14:30:00,357,300,122,535,2,dilution_1.txt,111,0
2020-10-31,14:30:00,350,293,119,535,2,dilution_1.txt,112,0
2020-10-31,14:30:00,352,292,119,535,2,dilution_1.txt,113,0
2020-10-31,14:30:00,357,296,119,535,2,dilution_1.txt,114,0
2020-10-31,14:30:00,359,295,119,535,2,dilution_1.txt,115,0
2020-10-31,14:30:00,354,296,122,535,2,dilution_1.txt,116,0
2020-10-31,14:30:00,348,294,119,535,2,dilution_1.txt,117,0
2020-10-31,14:30:00,349,290,121,656,2,dilution_1.txt,118,0
2020-10-31,14:30:00,352,298,120,537,2,dilution_1.txt,119,0
2020-10-31,14:30:00,358,295,119,537,3,dilution_1.txt,121,0
2020-10-31,14:30:00,353,296,119,537,3,dilution_1.txt,122,0
2020-10-31,14:30:00,355,297,119,536,3,dilution_1.txt,123,0
2020-10-31,14:30:00,364,301,121,536,3,dilution_1.txt,124,0
2020-10-31,14:30:00,367,304,119,536,3,dilution_1.txt,125,0
2020-10-31,14:30:00,359,303,119,536,3,dilution_1.txt,126,0
2020-10-31,14:30:00,359,299,123,536,3,dilution_1.txt,127,0
2020-10-31,14:30:00,358,302,122,536,3,dilution_1.txt,128,0
2020-10-31,14:30:00,352,297,121,536,3,dilution_1.txt,129,0
2020-10-31,14:30:00,353,295,120,536,3,dilution_1.txt,130,0
2020-10-31,14:30:00,354,294,121,536,3,dilution_1.txt,131,0
2020-10-31,14:30:00,351,293,118,536,3,dilution_1.txt,132,0
2020-10-31,14:30:00,350,295,119,535,3,dilution_1.txt,133,0
2020-10-31,14:30:00,353,297,118,535,3,dilution_1.txt,134,0
2020-10-31,14:30:00,352,295,120,535,3,dilution_1.txt,135,0
2020-10-31,14:30:00,353,295,120,535,3,dilution_1.txt,136,0
2020-10-31,14:30:00,347,294,119,535,3,dilution_1.txt,137,0
2020-10-31,14:30:00,356,294,122,535,3,dilution_1.txt,138,0
2020-10-31,14:30:00,355,294,121,535,3,dilution_1.txt,139,0
2020-10-31,14:30:00,355,298,121,535,3,dilution_1.txt,140,0
2020-10-31,14:30:00,354,297,117,535,3,dilution_1.txt,141,0
2020-10-31,14:30:00,354,298,120,535,3,dilution_1.txt,142,0
2020-10-31,14:30:00,361,300,121,535,3,dilution_1.txt,143,0
2020-10-31,14:30:00,355,298,120,535,3,dilution_1.txt,144,0
2020-10-31,14:30:00,347,293,119,535,3,dilution_1.txt,145,0
2020-10-31,14:30:00,351,291,118,535,3,dilution_1.txt,146,0
2020-10-31,14:30:00,352,296,120,535,3,dilution_1.txt,147,0
