date,time,e440,e470,e532,jsp,replicate,file,hms,second
2020-10-30,19:32:12,82,64,76,536,1,blanc.txt,12,0
2020-10-30,19:32:13,79,67,70,536,1,blanc.txt,13,1
2020-10-30,19:32:14,82,66,72,536,1,blanc.txt,14,2
2020-10-30,19:32:15,84,62,74,536,1,blanc.txt,15,3
2020-10-30,19:32:17,82,64,71,535,1,blanc.txt,17,5
2020-10-30,19:32:18,82,64,72,535,1,blanc.txt,18,6
2020-10-30,19:32:19,83,61,73,535,1,blanc.txt,19,7
2020-10-30,19:32:20,82,65,75,535,1,blanc.txt,20,8
2020-10-30,19:32:21,81,64,71,535,1,blanc.txt,21,9
2020-10-30,19:32:22,83,60,70,535,1,blanc.txt,22,10
2020-10-30,19:32:23,85,66,69,535,1,blanc.txt,23,11
2020-10-30,19:32:24,83,66,73,535,1,blanc.txt,24,12
2020-10-30,19:32:25,82,68,74,535,1,blanc.txt,25,13
2020-10-30,19:32:26,83,63,70,535,1,blanc.txt,26,14
2020-10-30,19:32:27,83,62,76,535,1,blanc.txt,27,15
2020-10-30,19:32:28,81,67,74,535,1,blanc.txt,28,16
2020-10-30,19:32:29,82,68,73,535,1,blanc.txt,29,17
2020-10-30,19:32:30,81,67,70,534,1,blanc.txt,30,18
2020-10-30,19:32:31,80,67,69,534,1,blanc.txt,31,19
2020-10-30,19:32:33,81,62,75,534,1,blanc.txt,33,21
2020-10-30,19:32:34,82,63,71,534,1,blanc.txt,34,22
2020-10-30,19:32:35,82,65,71,534,1,blanc.txt,35,23
2020-10-30,19:32:36,82,62,74,534,1,blanc.txt,36,24
2020-10-30,19:32:37,83,64,73,534,1,blanc.txt,37,25
2020-10-30,19:32:38,81,66,72,534,1,blanc.txt,38,26
2020-10-30,19:32:39,80,62,73,534,1,blanc.txt,39,27
2020-10-30,19:32:40,80,64,75,534,1,blanc.txt,40,28
2020-10-30,19:32:41,83,63,68,534,1,blanc.txt,41,29
2020-10-30,19:32:42,85,67,72,534,1,blanc.txt,42,30
2020-10-30,19:32:43,82,66,73,534,1,blanc.txt,43,31
2020-10-30,19:32:44,83,66,73,534,1,blanc.txt,44,32
2020-10-30,19:32:45,79,65,74,534,1,blanc.txt,45,33
2020-10-30,19:32:46,81,67,69,534,1,blanc.txt,46,34
2020-10-30,19:32:47,85,66,71,534,1,blanc.txt,47,35
2020-10-30,19:32:49,82,64,70,534,1,blanc.txt,49,37
2020-10-30,19:32:50,84,67,73,534,1,blanc.txt,50,38
2020-10-30,19:32:51,86,67,73,534,1,blanc.txt,51,39
2020-10-30,19:32:52,79,68,72,534,1,blanc.txt,52,40
2020-10-30,19:32:53,81,63,73,534,1,blanc.txt,53,41
2020-10-30,19:32:54,85,66,71,534,1,blanc.txt,54,42
2020-10-30,19:32:55,84,62,71,534,1,blanc.txt,55,43
2020-10-30,19:32:56,83,65,72,534,1,blanc.txt,56,44
2020-10-30,19:32:57,82,66,72,534,1,blanc.txt,57,45
2020-10-30,19:32:58,83,64,73,534,1,blanc.txt,58,46
2020-10-30,19:32:59,85,68,78,534,1,blanc.txt,59,47
2020-10-30,19:33:00,80,64,73,533,1,blanc.txt,0,48
2020-10-30,19:33:01,82,66,70,534,1,blanc.txt,1,49
2020-10-30,19:33:02,82,61,71,534,1,blanc.txt,2,50
2020-10-30,19:33:03,81,64,71,534,1,blanc.txt,3,51
2020-10-30,19:33:05,86,64,68,533,1,blanc.txt,5,53
2020-10-30,19:33:06,80,65,68,533,1,blanc.txt,6,54
2020-10-30,19:33:07,82,67,72,533,1,blanc.txt,7,55
2020-10-30,19:33:08,82,67,71,534,1,blanc.txt,8,56
2020-10-30,19:33:09,81,64,74,533,1,blanc.txt,9,57
2020-10-30,19:33:10,84,65,73,533,1,blanc.txt,10,58
2020-10-30,19:33:11,77,63,74,533,1,blanc.txt,11,59
2020-10-30,18:38:10,443,470,120,539,1,dilution_1.txt,10,0
2020-10-30,18:38:11,452,483,120,538,1,dilution_1.txt,11,1
2020-10-30,18:38:12,462,491,119,538,1,dilution_1.txt,12,2
2020-10-30,18:38:13,465,493,120,538,1,dilution_1.txt,13,3
2020-10-30,18:38:14,467,495,124,538,1,dilution_1.txt,14,4
2020-10-30,18:38:15,470,502,123,538,1,dilution_1.txt,15,5
2020-10-30,18:38:16,471,502,120,538,1,dilution_1.txt,16,6
2020-10-30,18:38:17,476,508,123,538,1,dilution_1.txt,17,7
2020-10-30,18:38:18,473,514,120,537,1,dilution_1.txt,18,8
2020-10-30,18:38:20,475,521,121,537,1,dilution_1.txt,20,10
2020-10-30,18:38:21,479,526,121,537,1,dilution_1.txt,21,11
2020-10-30,18:38:22,478,530,122,537,1,dilution_1.txt,22,12
2020-10-30,18:38:23,480,537,121,537,1,dilution_1.txt,23,13
2020-10-30,18:38:24,479,532,123,537,1,dilution_1.txt,24,14
2020-10-30,18:38:25,477,531,126,537,1,dilution_1.txt,25,15
2020-10-30,18:38:26,478,527,125,537,1,dilution_1.txt,26,16
2020-10-30,18:38:27,475,523,122,537,1,dilution_1.txt,27,17
2020-10-30,18:38:28,473,523,123,537,1,dilution_1.txt,28,18
2020-10-30,18:38:29,470,524,126,537,1,dilution_1.txt,29,19
2020-10-30,18:38:30,471,521,126,537,1,dilution_1.txt,30,20
2020-10-30,18:38:31,470,517,124,537,1,dilution_1.txt,31,21
2020-10-30,18:38:32,467,520,124,537,1,dilution_1.txt,32,22
2020-10-30,18:38:33,470,513,125,537,1,dilution_1.txt,33,23
2020-10-30,18:38:34,467,515,124,537,1,dilution_1.txt,34,24
2020-10-30,18:38:36,465,522,124,537,1,dilution_1.txt,36,26
2020-10-30,18:38:37,465,519,125,537,1,dilution_1.txt,37,27
2020-10-30,18:38:38,464,519,128,536,1,dilution_1.txt,38,28
2020-10-30,18:38:39,469,518,124,536,1,dilution_1.txt,39,29
2020-10-30,18:38:40,466,521,122,536,1,dilution_1.txt,40,30
2020-10-30,18:38:41,469,523,122,536,1,dilution_1.txt,41,31
2020-10-30,18:38:42,474,530,124,537,1,dilution_1.txt,42,32
2020-10-30,18:38:43,475,528,127,536,1,dilution_1.txt,43,33
2020-10-30,18:38:44,480,532,125,536,1,dilution_1.txt,44,34
2020-10-30,18:38:45,484,535,124,536,1,dilution_1.txt,45,35
2020-10-30,18:38:46,487,537,124,536,1,dilution_1.txt,46,36
2020-10-30,18:38:47,491,538,124,536,1,dilution_1.txt,47,37
2020-10-30,18:38:48,495,539,122,536,1,dilution_1.txt,48,38
2020-10-30,18:38:49,495,540,125,536,1,dilution_1.txt,49,39
2020-10-30,18:38:51,497,539,125,536,1,dilution_1.txt,51,41
2020-10-30,18:38:52,494,538,123,536,1,dilution_1.txt,52,42
2020-10-30,18:38:53,497,535,125,536,1,dilution_1.txt,53,43
2020-10-30,18:38:54,493,530,125,536,1,dilution_1.txt,54,44
2020-10-30,18:38:55,491,529,122,536,1,dilution_1.txt,55,45
2020-10-30,18:38:56,487,529,124,536,1,dilution_1.txt,56,46
2020-10-30,18:38:57,491,526,120,536,1,dilution_1.txt,57,47
2020-10-30,18:38:58,493,525,118,536,1,dilution_1.txt,58,48
2020-10-30,18:38:59,489,525,119,536,1,dilution_1.txt,59,49
2020-10-30,18:39:00,492,528,120,536,1,dilution_1.txt,0,50
2020-10-30,18:39:01,491,533,119,536,1,dilution_1.txt,1,51
2020-10-30,18:39:02,488,533,122,536,1,dilution_1.txt,2,52
2020-10-30,18:39:03,488,534,121,536,1,dilution_1.txt,3,53
2020-10-30,18:39:04,481,531,125,536,1,dilution_1.txt,4,54
2020-10-30,18:39:06,483,534,122,536,1,dilution_1.txt,6,56
2020-10-30,18:39:07,481,531,121,536,1,dilution_1.txt,7,57
2020-10-30,18:39:08,477,529,122,536,1,dilution_1.txt,8,58
2020-10-30,18:39:09,477,528,121,536,1,dilution_1.txt,9,59
2020-10-30,18:41:11,452,458,121,538,2,dilution_1.txt,11,181
2020-10-30,18:41:12,460,468,115,537,2,dilution_1.txt,12,182
2020-10-30,18:41:13,463,475,120,537,2,dilution_1.txt,13,183
2020-10-30,18:41:14,464,475,119,537,2,dilution_1.txt,14,184
2020-10-30,18:41:15,465,477,115,537,2,dilution_1.txt,15,185
2020-10-30,18:41:16,466,482,112,537,2,dilution_1.txt,16,186
2020-10-30,18:41:17,472,490,120,536,2,dilution_1.txt,17,187
2020-10-30,18:41:18,477,493,119,537,2,dilution_1.txt,18,188
2020-10-30,18:41:20,482,502,119,536,2,dilution_1.txt,20,190
2020-10-30,18:41:21,482,508,120,536,2,dilution_1.txt,21,191
2020-10-30,18:41:22,488,510,119,536,2,dilution_1.txt,22,192
2020-10-30,18:41:23,486,517,120,536,2,dilution_1.txt,23,193
2020-10-30,18:41:24,488,517,119,536,2,dilution_1.txt,24,194
2020-10-30,18:41:25,487,523,122,536,2,dilution_1.txt,25,195
2020-10-30,18:41:26,485,523,123,536,2,dilution_1.txt,26,196
2020-10-30,18:41:27,481,524,122,536,2,dilution_1.txt,27,197
2020-10-30,18:41:28,478,521,121,536,2,dilution_1.txt,28,198
2020-10-30,18:41:29,473,521,122,536,2,dilution_1.txt,29,199
2020-10-30,18:41:30,468,511,121,536,2,dilution_1.txt,30,200
2020-10-30,18:41:31,466,511,119,536,2,dilution_1.txt,31,201
2020-10-30,18:41:32,463,507,122,536,2,dilution_1.txt,32,202
2020-10-30,18:41:33,465,502,117,536,2,dilution_1.txt,33,203
2020-10-30,18:41:35,465,503,118,536,2,dilution_1.txt,35,205
2020-10-30,18:41:36,464,503,117,536,2,dilution_1.txt,36,206
2020-10-30,18:41:37,466,500,120,536,2,dilution_1.txt,37,207
2020-10-30,18:41:38,466,502,117,536,2,dilution_1.txt,38,208
2020-10-30,18:41:39,471,504,120,536,2,dilution_1.txt,39,209
2020-10-30,18:41:40,469,508,121,536,2,dilution_1.txt,40,210
2020-10-30,18:41:41,478,512,118,536,2,dilution_1.txt,41,211
2020-10-30,18:41:42,479,516,119,535,2,dilution_1.txt,42,212
2020-10-30,18:41:43,480,521,120,536,2,dilution_1.txt,43,213
2020-10-30,18:41:44,486,522,119,535,2,dilution_1.txt,44,214
2020-10-30,18:41:45,487,526,121,536,2,dilution_1.txt,45,215
2020-10-30,18:41:46,485,530,120,535,2,dilution_1.txt,46,216
2020-10-30,18:41:47,488,529,119,535,2,dilution_1.txt,47,217
2020-10-30,18:41:48,487,528,121,535,2,dilution_1.txt,48,218
2020-10-30,18:41:49,491,530,120,536,2,dilution_1.txt,49,219
2020-10-30,18:41:51,489,529,122,535,2,dilution_1.txt,51,221
2020-10-30,18:41:52,493,525,121,535,2,dilution_1.txt,52,222
2020-10-30,18:41:53,493,529,119,535,2,dilution_1.txt,53,223
2020-10-30,18:41:54,498,530,120,535,2,dilution_1.txt,54,224
2020-10-30,18:41:55,498,531,121,535,2,dilution_1.txt,55,225
2020-10-30,18:41:56,501,534,117,535,2,dilution_1.txt,56,226
2020-10-30,18:41:57,501,530,121,535,2,dilution_1.txt,57,227
2020-10-30,18:41:58,503,533,123,535,2,dilution_1.txt,58,228
2020-10-30,18:41:59,502,531,121,535,2,dilution_1.txt,59,229
2020-10-30,18:42:00,499,530,120,535,2,dilution_1.txt,0,230
2020-10-30,18:42:01,504,535,120,535,2,dilution_1.txt,1,231
2020-10-30,18:42:02,496,536,124,535,2,dilution_1.txt,2,232
2020-10-30,18:42:03,497,538,124,535,2,dilution_1.txt,3,233
2020-10-30,18:42:04,492,538,122,535,2,dilution_1.txt,4,234
2020-10-30,18:42:06,493,541,126,535,2,dilution_1.txt,6,236
2020-10-30,18:42:07,492,544,122,535,2,dilution_1.txt,7,237
2020-10-30,18:42:08,492,542,124,535,2,dilution_1.txt,8,238
2020-10-30,18:42:09,489,540,124,535,2,dilution_1.txt,9,239
2020-10-30,18:44:11,427,436,115,537,3,dilution_1.txt,11,361
2020-10-30,18:44:12,432,445,115,537,3,dilution_1.txt,12,362
2020-10-30,18:44:13,439,452,111,537,3,dilution_1.txt,13,363
2020-10-30,18:44:14,442,457,116,537,3,dilution_1.txt,14,364
2020-10-30,18:44:15,442,459,113,537,3,dilution_1.txt,15,365
2020-10-30,18:44:17,443,460,114,536,3,dilution_1.txt,17,367
2020-10-30,18:44:18,446,463,117,536,3,dilution_1.txt,18,368
2020-10-30,18:44:19,450,468,113,536,3,dilution_1.txt,19,369
2020-10-30,18:44:20,449,474,115,536,3,dilution_1.txt,20,370
2020-10-30,18:44:21,453,475,117,536,3,dilution_1.txt,21,371
2020-10-30,18:44:22,456,481,121,536,3,dilution_1.txt,22,372
2020-10-30,18:44:23,458,481,117,536,3,dilution_1.txt,23,373
2020-10-30,18:44:24,461,483,115,536,3,dilution_1.txt,24,374
2020-10-30,18:44:25,463,482,121,536,3,dilution_1.txt,25,375
2020-10-30,18:44:26,464,482,120,536,3,dilution_1.txt,26,376
2020-10-30,18:44:27,463,478,117,536,3,dilution_1.txt,27,377
2020-10-30,18:44:28,461,481,118,536,3,dilution_1.txt,28,378
2020-10-30,18:44:29,463,478,115,536,3,dilution_1.txt,29,379
2020-10-30,18:44:30,463,479,114,536,3,dilution_1.txt,30,380
2020-10-30,18:44:32,462,481,116,536,3,dilution_1.txt,32,382
2020-10-30,18:44:33,463,480,120,536,3,dilution_1.txt,33,383
2020-10-30,18:44:34,457,479,117,535,3,dilution_1.txt,34,384
2020-10-30,18:44:35,458,478,118,536,3,dilution_1.txt,35,385
2020-10-30,18:44:36,459,473,119,535,3,dilution_1.txt,36,386
2020-10-30,18:44:37,457,473,122,535,3,dilution_1.txt,37,387
2020-10-30,18:44:38,461,474,118,536,3,dilution_1.txt,38,388
2020-10-30,18:44:39,457,468,118,535,3,dilution_1.txt,39,389
2020-10-30,18:44:40,458,469,118,535,3,dilution_1.txt,40,390
2020-10-30,18:44:41,455,467,118,535,3,dilution_1.txt,41,391
2020-10-30,18:44:42,453,468,122,535,3,dilution_1.txt,42,392
2020-10-30,18:44:43,448,468,118,535,3,dilution_1.txt,43,393
2020-10-30,18:44:44,451,464,119,535,3,dilution_1.txt,44,394
2020-10-30,18:44:45,450,467,120,535,3,dilution_1.txt,45,395
2020-10-30,18:44:46,445,464,118,535,3,dilution_1.txt,46,396
2020-10-30,18:44:48,449,464,117,535,3,dilution_1.txt,48,398
2020-10-30,18:44:49,445,465,116,535,3,dilution_1.txt,49,399
2020-10-30,18:44:50,444,460,118,535,3,dilution_1.txt,50,400
2020-10-30,18:44:51,446,458,115,535,3,dilution_1.txt,51,401
2020-10-30,18:44:52,440,456,117,535,3,dilution_1.txt,52,402
2020-10-30,18:44:53,439,458,123,535,3,dilution_1.txt,53,403
2020-10-30,18:44:54,439,460,118,535,3,dilution_1.txt,54,404
2020-10-30,18:44:55,439,456,117,535,3,dilution_1.txt,55,405
2020-10-30,18:44:56,439,457,117,535,3,dilution_1.txt,56,406
2020-10-30,18:44:57,438,458,118,535,3,dilution_1.txt,57,407
2020-10-30,18:44:58,435,456,118,535,3,dilution_1.txt,58,408
2020-10-30,18:44:59,438,456,123,535,3,dilution_1.txt,59,409
2020-10-30,18:45:00,433,453,118,535,3,dilution_1.txt,0,410
2020-10-30,18:45:01,434,456,122,535,3,dilution_1.txt,1,411
2020-10-30,18:45:03,433,454,121,535,3,dilution_1.txt,3,413
2020-10-30,18:45:04,431,454,121,535,3,dilution_1.txt,4,414
2020-10-30,18:45:05,433,457,121,535,3,dilution_1.txt,5,415
2020-10-30,18:45:06,433,455,121,535,3,dilution_1.txt,6,416
2020-10-30,18:45:07,434,456,120,535,3,dilution_1.txt,7,417
2020-10-30,18:45:08,432,455,119,534,3,dilution_1.txt,8,418
2020-10-30,18:45:09,433,453,122,535,3,dilution_1.txt,9,419
2020-10-30,18:49:53,179,175,78,537,1,dilution_2.txt,53,0
2020-10-30,18:49:54,177,170,79,537,1,dilution_2.txt,54,1
2020-10-30,18:49:55,182,168,78,537,1,dilution_2.txt,55,2
2020-10-30,18:49:56,179,170,79,537,1,dilution_2.txt,56,3
2020-10-30,18:49:58,183,175,81,537,1,dilution_2.txt,58,5
2020-10-30,18:49:59,181,184,81,537,1,dilution_2.txt,59,6
2020-10-30,18:50:00,182,182,79,536,1,dilution_2.txt,0,7
2020-10-30,18:50:01,181,175,79,536,1,dilution_2.txt,1,8
2020-10-30,18:50:02,178,174,81,536,1,dilution_2.txt,2,9
2020-10-30,18:50:03,177,170,77,536,1,dilution_2.txt,3,10
2020-10-30,18:50:04,180,175,79,536,1,dilution_2.txt,4,11
2020-10-30,18:50:05,182,171,76,536,1,dilution_2.txt,5,12
2020-10-30,18:50:06,176,167,81,536,1,dilution_2.txt,6,13
2020-10-30,18:50:07,173,169,77,536,1,dilution_2.txt,7,14
2020-10-30,18:50:08,176,173,76,536,1,dilution_2.txt,8,15
2020-10-30,18:50:09,176,172,77,536,1,dilution_2.txt,9,16
2020-10-30,18:50:10,177,169,81,536,1,dilution_2.txt,10,17
2020-10-30,18:50:11,178,173,77,536,1,dilution_2.txt,11,18
2020-10-30,18:50:12,178,175,79,536,1,dilution_2.txt,12,19
2020-10-30,18:50:14,178,175,82,536,1,dilution_2.txt,14,21
2020-10-30,18:50:15,176,172,76,536,1,dilution_2.txt,15,22
2020-10-30,18:50:16,176,171,79,536,1,dilution_2.txt,16,23
2020-10-30,18:50:17,175,167,80,535,1,dilution_2.txt,17,24
2020-10-30,18:50:18,171,169,79,535,1,dilution_2.txt,18,25
2020-10-30,18:50:19,176,164,77,535,1,dilution_2.txt,19,26
2020-10-30,18:50:20,175,166,83,535,1,dilution_2.txt,20,27
2020-10-30,18:50:21,176,173,81,535,1,dilution_2.txt,21,28
2020-10-30,18:50:22,175,164,81,535,1,dilution_2.txt,22,29
2020-10-30,18:50:23,175,168,78,535,1,dilution_2.txt,23,30
2020-10-30,18:50:24,178,170,81,535,1,dilution_2.txt,24,31
2020-10-30,18:50:25,181,178,79,535,1,dilution_2.txt,25,32
2020-10-30,18:50:26,180,172,81,535,1,dilution_2.txt,26,33
2020-10-30,18:50:27,179,170,81,535,1,dilution_2.txt,27,34
2020-10-30,18:50:29,178,171,80,535,1,dilution_2.txt,29,36
2020-10-30,18:50:30,181,174,76,535,1,dilution_2.txt,30,37
2020-10-30,18:50:31,181,175,77,535,1,dilution_2.txt,31,38
2020-10-30,18:50:32,176,168,78,535,1,dilution_2.txt,32,39
2020-10-30,18:50:33,179,169,80,535,1,dilution_2.txt,33,40
2020-10-30,18:50:34,174,171,81,535,1,dilution_2.txt,34,41
2020-10-30,18:50:35,175,172,79,535,1,dilution_2.txt,35,42
2020-10-30,18:50:36,183,174,80,535,1,dilution_2.txt,36,43
