date,time,e440,e470,e532,jsp,replicate,file,hms,second
2020-11-01,16:18:30,90,62,66,536,1,blanc.txt,30,0
2020-11-01,16:18:31,90,58,67,536,1,blanc.txt,31,1
2020-11-01,16:18:32,91,59,68,535,1,blanc.txt,32,2
2020-11-01,16:18:33,87,60,71,535,1,blanc.txt,33,3
2020-11-01,16:18:34,90,60,64,535,1,blanc.txt,34,4
2020-11-01,16:18:35,89,61,67,535,1,blanc.txt,35,5
2020-11-01,16:18:36,92,63,71,535,1,blanc.txt,36,6
2020-11-01,16:18:37,90,61,66,535,1,blanc.txt,37,7
2020-11-01,16:18:38,91,62,68,535,1,blanc.txt,38,8
2020-11-01,16:18:39,89,58,67,535,1,blanc.txt,39,9
2020-11-01,16:18:41,89,62,67,534,1,blanc.txt,41,11
2020-11-01,16:18:42,87,59,68,534,1,blanc.txt,42,12
2020-11-01,16:18:43,92,59,64,535,1,blanc.txt,43,13
2020-11-01,16:18:44,86,59,66,534,1,blanc.txt,44,14
2020-11-01,16:18:45,87,63,69,534,1,blanc.txt,45,15
2020-11-01,16:18:46,88,62,69,534,1,blanc.txt,46,16
2020-11-01,16:18:47,91,62,65,534,1,blanc.txt,47,17
2020-11-01,16:18:48,88,61,66,534,1,blanc.txt,48,18
2020-11-01,16:18:49,87,58,70,534,1,blanc.txt,49,19
2020-11-01,16:18:50,93,63,66,534,1,blanc.txt,50,20
2020-11-01,16:18:51,92,61,67,534,1,blanc.txt,51,21
2020-11-01,16:18:52,91,63,68,534,1,blanc.txt,52,22
2020-11-01,16:18:53,90,63,68,534,1,blanc.txt,53,23
2020-11-01,16:18:54,86,59,68,534,1,blanc.txt,54,24
2020-11-01,16:18:55,90,59,64,534,1,blanc.txt,55,25
2020-11-01,16:18:57,90,62,67,534,1,blanc.txt,57,27
2020-11-01,16:18:58,89,60,67,534,1,blanc.txt,58,28
2020-11-01,16:18:59,88,61,68,534,1,blanc.txt,59,29
2020-11-01,16:19:00,88,60,66,534,1,blanc.txt,0,30
2020-11-01,16:19:01,92,61,66,534,1,blanc.txt,1,31
2020-11-01,16:19:02,87,63,64,534,1,blanc.txt,2,32
2020-11-01,16:19:03,88,64,68,534,1,blanc.txt,3,33
2020-11-01,16:19:04,88,61,67,534,1,blanc.txt,4,34
2020-11-01,16:19:05,92,61,70,533,1,blanc.txt,5,35
2020-11-01,16:19:06,88,61,68,534,1,blanc.txt,6,36
2020-11-01,16:19:07,88,58,69,534,1,blanc.txt,7,37
2020-11-01,16:19:08,88,59,69,534,1,blanc.txt,8,38
2020-11-01,16:19:09,89,63,69,534,1,blanc.txt,9,39
2020-11-01,16:19:10,86,63,67,533,1,blanc.txt,10,40
2020-11-01,16:19:11,87,60,69,534,1,blanc.txt,11,41
2020-11-01,16:19:13,89,61,71,533,1,blanc.txt,13,43
2020-11-01,16:19:14,89,57,68,534,1,blanc.txt,14,44
2020-11-01,16:19:15,91,65,69,533,1,blanc.txt,15,45
2020-11-01,16:19:16,87,61,66,533,1,blanc.txt,16,46
2020-11-01,16:19:17,89,60,69,533,1,blanc.txt,17,47
2020-11-01,16:19:18,88,64,69,533,1,blanc.txt,18,48
2020-11-01,16:19:19,87,61,68,533,1,blanc.txt,19,49
2020-11-01,16:19:20,89,62,67,533,1,blanc.txt,20,50
2020-11-01,16:19:21,90,60,65,533,1,blanc.txt,21,51
2020-11-01,16:19:22,87,61,62,533,1,blanc.txt,22,52
2020-11-01,16:19:23,87,61,71,533,1,blanc.txt,23,53
2020-11-01,16:19:24,87,62,67,533,1,blanc.txt,24,54
2020-11-01,16:19:25,89,58,65,533,1,blanc.txt,25,55
2020-11-01,16:19:26,89,62,67,533,1,blanc.txt,26,56
2020-11-01,16:19:27,92,62,69,533,1,blanc.txt,27,57
2020-11-01,16:19:29,90,61,69,533,1,blanc.txt,29,59
2020-11-06,11:25:58,255,239,70,543,1,dilution_1.txt,58,0
2020-11-06,11:25:59,262,241,72,542,1,dilution_1.txt,59,1
2020-11-06,11:26:00,258,240,72,542,1,dilution_1.txt,0,2
2020-11-06,11:26:02,256,236,75,542,1,dilution_1.txt,2,4
2020-11-06,11:26:03,262,243,69,542,1,dilution_1.txt,3,5
2020-11-06,11:26:04,262,242,73,542,1,dilution_1.txt,4,6
2020-11-06,11:26:05,263,239,70,541,1,dilution_1.txt,5,7
2020-11-06,11:26:06,255,236,70,541,1,dilution_1.txt,6,8
2020-11-06,11:26:07,253,234,73,541,1,dilution_1.txt,7,9
2020-11-06,11:26:08,263,243,75,541,1,dilution_1.txt,8,10
2020-11-06,11:26:09,261,237,71,541,1,dilution_1.txt,9,11
2020-11-06,11:26:10,263,241,73,541,1,dilution_1.txt,10,12
2020-11-06,11:26:11,259,237,71,541,1,dilution_1.txt,11,13
2020-11-06,11:26:12,260,238,70,541,1,dilution_1.txt,12,14
2020-11-06,11:26:13,259,241,71,541,1,dilution_1.txt,13,15
2020-11-06,11:26:14,266,246,73,541,1,dilution_1.txt,14,16
2020-11-06,11:26:15,259,238,73,541,1,dilution_1.txt,15,17
2020-11-06,11:26:17,260,237,71,541,1,dilution_1.txt,17,19
2020-11-06,11:26:18,260,240,74,541,1,dilution_1.txt,18,20
2020-11-06,11:26:19,267,243,71,541,1,dilution_1.txt,19,21
2020-11-06,11:26:20,258,238,72,540,1,dilution_1.txt,20,22
2020-11-06,11:26:21,259,247,71,541,1,dilution_1.txt,21,23
2020-11-06,11:26:22,264,244,73,540,1,dilution_1.txt,22,24
2020-11-06,11:26:23,262,240,73,540,1,dilution_1.txt,23,25
2020-11-06,11:26:24,255,236,72,541,1,dilution_1.txt,24,26
2020-11-06,11:26:25,255,234,71,540,1,dilution_1.txt,25,27
2020-11-06,11:26:26,263,247,71,540,1,dilution_1.txt,26,28
