date,time,e440,e470,e532,jsp,replicate,file,hms,second
2020-11-03,12:35:10,100,59,77,538,1,blanc.txt,10,0
2020-11-03,12:35:11,102,59,76,537,1,blanc.txt,11,1
2020-11-03,12:35:12,97,59,77,537,1,blanc.txt,12,2
2020-11-03,12:35:13,104,62,75,537,1,blanc.txt,13,3
2020-11-03,12:35:14,98,58,76,537,1,blanc.txt,14,4
2020-11-03,12:35:15,98,58,76,536,1,blanc.txt,15,5
2020-11-03,12:35:16,100,57,75,536,1,blanc.txt,16,6
2020-11-03,12:35:17,103,60,76,536,1,blanc.txt,17,7
2020-11-03,12:35:18,102,59,76,536,1,blanc.txt,18,8
2020-11-03,12:35:19,102,59,72,536,1,blanc.txt,19,9
2020-11-03,12:35:20,98,60,80,536,1,blanc.txt,20,10
2020-11-03,12:35:21,102,58,74,536,1,blanc.txt,21,11
2020-11-03,12:35:22,101,59,76,536,1,blanc.txt,22,12
2020-11-03,12:35:23,105,56,73,536,1,blanc.txt,23,13
2020-11-03,12:35:24,102,60,75,536,1,blanc.txt,24,14
2020-11-03,12:35:26,98,62,75,536,1,blanc.txt,26,16
2020-11-03,12:35:27,100,58,76,536,1,blanc.txt,27,17
2020-11-03,12:35:28,102,62,75,536,1,blanc.txt,28,18
2020-11-03,12:35:29,100,59,75,536,1,blanc.txt,29,19
2020-11-03,12:35:30,99,56,75,536,1,blanc.txt,30,20
2020-11-03,12:35:31,101,57,78,536,1,blanc.txt,31,21
2020-11-03,12:35:32,100,60,77,535,1,blanc.txt,32,22
2020-11-03,12:35:33,102,61,74,535,1,blanc.txt,33,23
2020-11-03,12:35:34,100,59,76,535,1,blanc.txt,34,24
2020-11-03,12:35:35,102,61,75,535,1,blanc.txt,35,25
2020-11-03,12:35:36,100,57,76,535,1,blanc.txt,36,26
2020-11-03,12:35:37,101,58,73,535,1,blanc.txt,37,27
2020-11-03,12:35:38,100,59,74,535,1,blanc.txt,38,28
2020-11-03,12:35:39,102,62,75,535,1,blanc.txt,39,29
2020-11-03,12:35:40,101,63,73,535,1,blanc.txt,40,30
2020-11-03,12:35:42,97,61,73,535,1,blanc.txt,42,32
2020-11-03,12:35:43,100,57,73,535,1,blanc.txt,43,33
