date,time,e440,e470,e532,jsp,replicate,file,hms,second
2020-11-02,15:49:33,85,57,70,537,1,blanc.txt,33,0
2020-11-02,15:49:34,87,61,71,537,1,blanc.txt,34,1
2020-11-02,15:49:36,86,62,72,536,1,blanc.txt,36,3
2020-11-02,15:49:37,88,60,73,536,1,blanc.txt,37,4
2020-11-02,15:49:38,86,59,72,536,1,blanc.txt,38,5
2020-11-02,15:49:39,85,62,68,536,1,blanc.txt,39,6
2020-11-02,15:49:40,87,65,71,536,1,blanc.txt,40,7
2020-11-02,15:49:41,87,61,73,536,1,blanc.txt,41,8
2020-11-02,15:49:42,84,63,71,536,1,blanc.txt,42,9
2020-11-02,15:49:43,86,61,69,536,1,blanc.txt,43,10
2020-11-02,15:49:44,91,57,71,535,1,blanc.txt,44,11
2020-11-02,15:49:45,88,61,74,535,1,blanc.txt,45,12
2020-11-02,15:49:46,88,60,73,535,1,blanc.txt,46,13
2020-11-02,15:49:47,87,57,70,535,1,blanc.txt,47,14
2020-11-02,15:49:48,88,54,69,535,1,blanc.txt,48,15
2020-11-02,15:49:49,85,60,71,535,1,blanc.txt,49,16
2020-11-02,15:49:51,90,60,68,535,1,blanc.txt,51,18
2020-11-02,15:49:52,83,61,73,535,1,blanc.txt,52,19
2020-11-02,15:49:53,86,60,71,535,1,blanc.txt,53,20
2020-11-02,15:49:54,89,59,73,535,1,blanc.txt,54,21
2020-11-02,15:49:55,88,60,75,535,1,blanc.txt,55,22
2020-11-02,15:49:56,86,58,71,535,1,blanc.txt,56,23
2020-11-02,15:49:57,86,61,75,535,1,blanc.txt,57,24
2020-11-02,15:49:58,90,60,68,535,1,blanc.txt,58,25
2020-11-02,15:49:59,87,63,72,535,1,blanc.txt,59,26
2020-11-02,15:50:00,87,60,74,535,1,blanc.txt,0,27
2020-11-02,15:50:01,88,57,73,535,1,blanc.txt,1,28
2020-11-02,15:50:02,87,58,68,535,1,blanc.txt,2,29
2020-11-02,15:50:03,84,60,73,534,1,blanc.txt,3,30
2020-11-02,15:50:04,88,59,71,535,1,blanc.txt,4,31
2020-11-02,15:50:05,89,57,69,535,1,blanc.txt,5,32
2020-11-02,15:50:06,84,58,71,534,1,blanc.txt,6,33
2020-11-02,15:50:08,84,58,73,535,1,blanc.txt,8,35
2020-11-02,15:50:09,85,58,70,534,1,blanc.txt,9,36
2020-11-02,15:50:10,86,62,70,534,1,blanc.txt,10,37
2020-11-02,15:50:11,87,61,71,534,1,blanc.txt,11,38
2020-11-02,15:50:12,85,65,70,535,1,blanc.txt,12,39
2020-11-02,15:50:13,87,58,69,534,1,blanc.txt,13,40
2020-11-02,15:50:14,87,60,73,534,1,blanc.txt,14,41
2020-11-02,15:50:15,85,61,72,534,1,blanc.txt,15,42
2020-11-02,15:50:16,87,59,73,534,1,blanc.txt,16,43
2020-11-02,15:50:17,89,58,72,534,1,blanc.txt,17,44
2020-11-02,15:50:18,84,63,70,534,1,blanc.txt,18,45
2020-11-02,15:50:19,85,61,72,534,1,blanc.txt,19,46
2020-11-02,15:50:20,87,57,70,534,1,blanc.txt,20,47
2020-11-02,15:50:21,85,61,74,534,1,blanc.txt,21,48
2020-11-02,15:50:22,86,57,69,534,1,blanc.txt,22,49
2020-11-02,15:50:24,85,59,71,534,1,blanc.txt,24,51
2020-11-02,15:50:25,88,62,73,534,1,blanc.txt,25,52
2020-11-02,15:50:26,89,60,68,534,1,blanc.txt,26,53
2020-11-02,15:50:27,86,62,70,534,1,blanc.txt,27,54
2020-11-02,15:50:28,85,58,69,534,1,blanc.txt,28,55
2020-11-02,15:50:29,89,63,70,534,1,blanc.txt,29,56
2020-11-02,15:50:30,86,58,69,534,1,blanc.txt,30,57
2020-11-02,15:50:31,90,57,74,534,1,blanc.txt,31,58
2020-11-02,15:50:32,86,57,71,534,1,blanc.txt,32,59
2020-11-02,14:26:31,3300,4133,334,538,1,dilution_0.txt,31,0
2020-11-02,14:26:33,3296,4133,332,538,1,dilution_0.txt,33,2
2020-11-02,14:26:34,3312,4133,340,537,1,dilution_0.txt,34,3
2020-11-02,14:26:35,3349,4133,339,537,1,dilution_0.txt,35,4
2020-11-02,14:26:36,3367,4133,344,537,1,dilution_0.txt,36,5
2020-11-02,14:26:37,3360,4133,338,537,1,dilution_0.txt,37,6
2020-11-02,14:26:38,3338,4133,339,537,1,dilution_0.txt,38,7
2020-11-02,14:26:39,3320,4133,339,537,1,dilution_0.txt,39,8
2020-11-02,14:26:40,3368,4133,348,537,1,dilution_0.txt,40,9
2020-11-02,14:26:41,3343,4133,343,537,1,dilution_0.txt,41,10
2020-11-02,14:26:42,3348,4133,338,537,1,dilution_0.txt,42,11
2020-11-02,14:26:43,3286,4133,331,537,1,dilution_0.txt,43,12
2020-11-02,14:26:44,3319,4133,340,536,1,dilution_0.txt,44,13
2020-11-02,14:26:45,3341,4133,340,536,1,dilution_0.txt,45,14
2020-11-02,14:26:46,3343,4133,342,536,1,dilution_0.txt,46,15
2020-11-02,14:26:48,3345,4133,342,536,1,dilution_0.txt,48,17
2020-11-02,14:26:49,3306,4133,340,536,1,dilution_0.txt,49,18
2020-11-02,14:26:50,3340,4133,340,536,1,dilution_0.txt,50,19
2020-11-02,14:26:51,3314,4133,341,536,1,dilution_0.txt,51,20
2020-11-02,14:26:52,3287,4133,333,536,1,dilution_0.txt,52,21
2020-11-02,14:26:53,3281,4133,332,536,1,dilution_0.txt,53,22
2020-11-02,14:26:54,3345,4133,341,536,1,dilution_0.txt,54,23
2020-11-02,14:26:55,3386,4133,342,536,1,dilution_0.txt,55,24
2020-11-02,14:26:56,3369,4133,345,536,1,dilution_0.txt,56,25
2020-11-02,14:26:57,3311,4133,336,536,1,dilution_0.txt,57,26
2020-11-02,14:26:58,3348,4133,346,536,1,dilution_0.txt,58,27
2020-11-02,14:26:59,3348,4133,340,536,1,dilution_0.txt,59,28
2020-11-02,14:27:00,3291,4133,339,536,1,dilution_0.txt,0,29
2020-11-02,14:27:01,3333,4133,337,536,1,dilution_0.txt,1,30
2020-11-02,14:27:03,3314,4133,338,536,1,dilution_0.txt,3,32
2020-11-02,14:27:04,3361,4133,344,536,1,dilution_0.txt,4,33
2020-11-02,14:27:05,3364,4133,350,536,1,dilution_0.txt,5,34
2020-11-02,14:27:06,3384,4133,344,536,1,dilution_0.txt,6,35
2020-11-02,14:27:07,3318,4133,338,536,1,dilution_0.txt,7,36
2020-11-02,14:27:08,3352,4133,343,535,1,dilution_0.txt,8,37
2020-11-02,14:27:09,3354,4133,347,536,1,dilution_0.txt,9,38
2020-11-02,14:27:10,3304,4133,338,536,1,dilution_0.txt,10,39
2020-11-02,14:27:11,3348,4133,338,535,1,dilution_0.txt,11,40
2020-11-02,14:27:12,3321,4133,340,536,1,dilution_0.txt,12,41
2020-11-02,14:27:13,3345,4133,339,536,1,dilution_0.txt,13,42
2020-11-02,14:27:14,3366,4133,341,535,1,dilution_0.txt,14,43
2020-11-02,14:27:15,3357,4133,342,535,1,dilution_0.txt,15,44
2020-11-02,14:27:16,3296,4133,332,535,1,dilution_0.txt,16,45
2020-11-02,14:27:18,3317,4133,339,535,1,dilution_0.txt,18,47
2020-11-02,14:27:19,3366,4133,348,535,1,dilution_0.txt,19,48
2020-11-02,14:27:20,3370,4133,344,535,1,dilution_0.txt,20,49
2020-11-02,14:27:21,3377,4133,344,535,1,dilution_0.txt,21,50
2020-11-02,14:27:22,3346,4133,342,535,1,dilution_0.txt,22,51
2020-11-02,14:27:23,3309,4133,342,535,1,dilution_0.txt,23,52
2020-11-02,14:27:24,3383,4133,348,535,1,dilution_0.txt,24,53
2020-11-02,14:27:25,3372,4133,339,535,1,dilution_0.txt,25,54
2020-11-02,14:27:26,3344,4133,343,535,1,dilution_0.txt,26,55
2020-11-02,14:27:27,3323,4133,339,535,1,dilution_0.txt,27,56
2020-11-02,14:27:28,3327,4133,342,535,1,dilution_0.txt,28,57
2020-11-02,14:27:29,3355,4133,346,535,1,dilution_0.txt,29,58
2020-11-02,14:27:30,3281,4133,330,535,1,dilution_0.txt,30,59
2020-11-02,14:29:43,3278,4133,338,537,2,dilution_0.txt,43,192
2020-11-02,14:29:44,3322,4133,337,537,2,dilution_0.txt,44,193
2020-11-02,14:29:45,3366,4133,340,537,2,dilution_0.txt,45,194
2020-11-02,14:29:46,3365,4133,340,537,2,dilution_0.txt,46,195
2020-11-02,14:29:47,3337,4133,336,536,2,dilution_0.txt,47,196
2020-11-02,14:29:48,3336,4133,340,536,2,dilution_0.txt,48,197
2020-11-02,14:29:49,3374,4133,342,536,2,dilution_0.txt,49,198
2020-11-02,14:29:50,3355,4133,342,536,2,dilution_0.txt,50,199
2020-11-02,14:29:51,3364,4133,340,536,2,dilution_0.txt,51,200
2020-11-02,14:29:52,3337,4133,339,536,2,dilution_0.txt,52,201
2020-11-02,14:29:53,3367,4133,342,536,2,dilution_0.txt,53,202
2020-11-02,14:29:54,3412,4133,345,536,2,dilution_0.txt,54,203
2020-11-02,14:29:55,3287,4133,337,536,2,dilution_0.txt,55,204
2020-11-02,14:29:56,3376,4133,343,536,2,dilution_0.txt,56,205
2020-11-02,14:29:58,3365,4133,340,535,2,dilution_0.txt,58,207
2020-11-02,14:29:59,3353,4133,341,535,2,dilution_0.txt,59,208
2020-11-02,14:30:00,3320,4133,337,535,2,dilution_0.txt,0,209
2020-11-02,14:30:01,3374,4133,344,536,2,dilution_0.txt,1,210
2020-11-02,14:30:02,3409,4133,342,535,2,dilution_0.txt,2,211
2020-11-02,14:30:03,3352,4133,336,535,2,dilution_0.txt,3,212
2020-11-02,14:30:04,3318,4133,337,535,2,dilution_0.txt,4,213
2020-11-02,14:30:05,3331,4133,341,535,2,dilution_0.txt,5,214
2020-11-02,14:30:06,3362,4133,344,535,2,dilution_0.txt,6,215
2020-11-02,14:30:07,3398,4133,350,535,2,dilution_0.txt,7,216
2020-11-02,14:30:08,3295,4133,334,535,2,dilution_0.txt,8,217
2020-11-02,14:30:09,3336,4133,344,535,2,dilution_0.txt,9,218
2020-11-02,14:30:10,3386,4133,343,535,2,dilution_0.txt,10,219
2020-11-02,14:30:11,3361,4133,344,535,2,dilution_0.txt,11,220
2020-11-02,14:30:13,3329,4133,342,535,2,dilution_0.txt,13,222
2020-11-02,14:30:14,3320,4133,338,535,2,dilution_0.txt,14,223
2020-11-02,14:30:15,3344,4133,343,535,2,dilution_0.txt,15,224
2020-11-02,14:30:16,3352,4133,344,535,2,dilution_0.txt,16,225
2020-11-02,14:30:17,3374,4133,349,535,2,dilution_0.txt,17,226
2020-11-02,14:30:18,3317,4133,337,535,2,dilution_0.txt,18,227
2020-11-02,14:30:19,3354,4133,342,535,2,dilution_0.txt,19,228
2020-11-02,14:30:20,3390,4133,344,535,2,dilution_0.txt,20,229
2020-11-02,14:30:21,3367,4133,339,535,2,dilution_0.txt,21,230
2020-11-02,14:30:22,3369,4133,345,535,2,dilution_0.txt,22,231
2020-11-02,14:30:23,3357,4133,343,535,2,dilution_0.txt,23,232
2020-11-02,14:30:24,3388,4133,343,535,2,dilution_0.txt,24,233
2020-11-02,14:30:25,3380,4133,346,535,2,dilution_0.txt,25,234
2020-11-02,14:30:26,3385,4133,341,535,2,dilution_0.txt,26,235
2020-11-02,14:30:28,3314,4133,338,535,2,dilution_0.txt,28,237
2020-11-02,14:30:29,3367,4133,342,534,2,dilution_0.txt,29,238
2020-11-02,14:30:30,3352,4133,344,534,2,dilution_0.txt,30,239
2020-11-02,14:32:32,3303,4133,340,537,3,dilution_0.txt,32,361
2020-11-02,14:32:33,3368,4133,343,536,3,dilution_0.txt,33,362
2020-11-02,14:32:34,3309,4133,336,536,3,dilution_0.txt,34,363
2020-11-02,14:32:35,3350,4133,342,536,3,dilution_0.txt,35,364
2020-11-02,14:32:36,3366,4133,345,536,3,dilution_0.txt,36,365
2020-11-02,14:32:37,3352,4133,342,536,3,dilution_0.txt,37,366
2020-11-02,14:32:38,3338,4133,341,536,3,dilution_0.txt,38,367
2020-11-02,14:32:39,3351,4133,344,536,3,dilution_0.txt,39,368
2020-11-02,14:32:40,3348,4133,340,536,3,dilution_0.txt,40,369
2020-11-02,14:32:41,3313,4133,340,535,3,dilution_0.txt,41,370
2020-11-02,14:32:42,3316,4133,340,535,3,dilution_0.txt,42,371
2020-11-02,14:32:43,3325,4133,339,535,3,dilution_0.txt,43,372
2020-11-02,14:32:45,3343,4133,337,535,3,dilution_0.txt,45,374
