date,time,e440,e470,e532,jsp,replicate,file,hms,second
2020-11-01,20:44:53,89,77,67,536,1,blanc.txt,53,0
2020-11-01,20:44:54,89,78,68,536,1,blanc.txt,54,1
2020-11-01,20:44:55,88,78,66,536,1,blanc.txt,55,2
2020-11-01,20:44:56,91,79,70,535,1,blanc.txt,56,3
2020-11-01,20:44:57,86,77,67,535,1,blanc.txt,57,4
2020-11-01,20:44:58,88,77,64,535,1,blanc.txt,58,5
2020-11-01,20:44:59,87,79,68,535,1,blanc.txt,59,6
2020-11-01,20:45:00,86,76,64,535,1,blanc.txt,0,7
2020-11-01,20:45:01,94,77,65,535,1,blanc.txt,1,8
2020-11-01,20:45:02,87,78,69,535,1,blanc.txt,2,9
2020-11-01,20:45:03,88,80,69,535,1,blanc.txt,3,10
2020-11-01,20:45:05,88,80,66,535,1,blanc.txt,5,12
2020-11-01,20:45:06,91,77,68,535,1,blanc.txt,6,13
2020-11-01,20:45:07,89,78,67,534,1,blanc.txt,7,14
2020-11-01,20:45:08,92,82,67,534,1,blanc.txt,8,15
2020-11-01,20:45:09,88,80,65,535,1,blanc.txt,9,16
2020-11-01,20:45:10,86,78,66,534,1,blanc.txt,10,17
2020-11-01,20:45:11,89,81,66,534,1,blanc.txt,11,18
2020-11-01,20:45:12,90,77,68,534,1,blanc.txt,12,19
2020-11-01,20:45:13,91,75,66,534,1,blanc.txt,13,20
2020-11-01,20:45:14,88,77,61,534,1,blanc.txt,14,21
2020-11-01,20:45:15,88,77,65,534,1,blanc.txt,15,22
2020-11-01,20:45:16,85,75,66,534,1,blanc.txt,16,23
2020-11-01,20:45:17,86,79,69,534,1,blanc.txt,17,24
2020-11-01,20:45:18,88,77,66,534,1,blanc.txt,18,25
2020-11-01,20:45:19,86,79,68,534,1,blanc.txt,19,26
2020-11-01,20:45:21,86,80,68,534,1,blanc.txt,21,28
2020-11-01,20:45:22,90,75,70,534,1,blanc.txt,22,29
2020-11-01,20:45:23,86,76,64,534,1,blanc.txt,23,30
2020-11-01,20:45:24,88,76,65,534,1,blanc.txt,24,31
2020-11-01,20:45:25,84,80,67,534,1,blanc.txt,25,32
2020-11-01,20:45:26,85,81,67,534,1,blanc.txt,26,33
2020-11-01,20:45:27,87,77,63,534,1,blanc.txt,27,34
2020-11-01,20:45:28,86,80,65,534,1,blanc.txt,28,35
2020-11-01,20:45:29,90,79,67,534,1,blanc.txt,29,36
2020-11-01,20:45:30,88,79,66,534,1,blanc.txt,30,37
