date,time,e440,e470,e532,jsp,replicate,file,hms,second
2020-11-04,13:21:02,109,65,67,537,1,blanc.txt,2,0
2020-11-04,13:21:03,112,67,70,536,1,blanc.txt,3,1
2020-11-04,13:21:04,107,67,69,536,1,blanc.txt,4,2
2020-11-04,13:21:05,107,67,71,536,1,blanc.txt,5,3
2020-11-04,13:21:06,110,69,71,536,1,blanc.txt,6,4
2020-11-04,13:21:07,109,65,69,536,1,blanc.txt,7,5
2020-11-04,13:21:08,111,67,70,535,1,blanc.txt,8,6
2020-11-04,13:21:09,113,64,70,536,1,blanc.txt,9,7
2020-11-04,13:21:10,107,63,72,535,1,blanc.txt,10,8
2020-11-04,13:21:11,110,66,66,535,1,blanc.txt,11,9
2020-11-04,13:21:12,111,65,69,535,1,blanc.txt,12,10
2020-11-04,13:21:13,105,65,71,535,1,blanc.txt,13,11
2020-11-04,13:21:14,107,67,72,535,1,blanc.txt,14,12
2020-11-04,13:21:15,113,63,69,535,1,blanc.txt,15,13
2020-11-04,13:21:16,106,66,69,535,1,blanc.txt,16,14
2020-11-04,13:21:18,109,68,71,535,1,blanc.txt,18,16
2020-11-04,13:21:19,111,68,65,535,1,blanc.txt,19,17
2020-11-04,13:21:20,110,67,69,535,1,blanc.txt,20,18
2020-11-04,13:21:21,110,64,72,535,1,blanc.txt,21,19
2020-11-04,13:21:22,110,65,68,535,1,blanc.txt,22,20
2020-11-04,13:21:23,108,67,72,535,1,blanc.txt,23,21
2020-11-04,13:21:24,109,68,68,535,1,blanc.txt,24,22
2020-11-04,13:21:25,107,67,71,534,1,blanc.txt,25,23
2020-11-04,13:21:26,109,66,68,535,1,blanc.txt,26,24
2020-11-04,13:21:27,107,68,72,534,1,blanc.txt,27,25
2020-11-04,13:21:28,107,66,71,534,1,blanc.txt,28,26
2020-11-04,13:21:29,107,65,74,535,1,blanc.txt,29,27
2020-11-04,13:21:30,112,66,70,534,1,blanc.txt,30,28
2020-11-04,13:21:31,111,68,72,534,1,blanc.txt,31,29
2020-11-04,13:21:32,110,67,74,534,1,blanc.txt,32,30
2020-11-04,13:21:34,108,66,72,534,1,blanc.txt,34,32
2020-11-04,13:21:35,108,67,70,534,1,blanc.txt,35,33
2020-11-04,13:21:36,111,69,71,534,1,blanc.txt,36,34
2020-11-04,13:21:37,110,67,70,534,1,blanc.txt,37,35
2020-11-04,13:21:38,108,64,71,534,1,blanc.txt,38,36
2020-11-04,13:21:39,111,65,69,534,1,blanc.txt,39,37
2020-11-04,13:21:40,110,67,74,534,1,blanc.txt,40,38
2020-11-04,13:21:41,107,66,71,534,1,blanc.txt,41,39
2020-11-04,13:21:42,108,67,72,534,1,blanc.txt,42,40
2020-11-04,13:21:43,112,65,69,534,1,blanc.txt,43,41
2020-11-04,13:21:44,109,67,71,534,1,blanc.txt,44,42
2020-11-04,13:21:45,110,68,74,534,1,blanc.txt,45,43
2020-11-04,13:21:46,109,67,70,534,1,blanc.txt,46,44
2020-11-04,13:21:47,110,66,71,534,1,blanc.txt,47,45
2020-11-04,13:21:49,112,69,67,534,1,blanc.txt,49,47
2020-11-04,13:21:50,111,64,69,534,1,blanc.txt,50,48
2020-11-04,13:21:51,107,70,68,534,1,blanc.txt,51,49
2020-11-04,13:21:52,108,67,71,534,1,blanc.txt,52,50
2020-11-04,13:21:53,109,67,70,534,1,blanc.txt,53,51
2020-11-04,13:21:54,113,68,67,534,1,blanc.txt,54,52
2020-11-04,13:21:55,111,67,73,534,1,blanc.txt,55,53
2020-11-04,13:21:56,108,66,70,534,1,blanc.txt,56,54
2020-11-04,13:21:57,110,67,72,534,1,blanc.txt,57,55
2020-11-04,13:21:58,108,63,73,534,1,blanc.txt,58,56
2020-11-04,13:21:59,109,65,70,534,1,blanc.txt,59,57
2020-11-04,13:22:00,110,64,72,534,1,blanc.txt,0,58
2020-11-04,13:22:01,109,67,70,534,1,blanc.txt,1,59
2020-11-04,12:36:57,733,840,171,538,1,dilution_1.txt,57,0
2020-11-04,12:36:58,738,843,167,538,1,dilution_1.txt,58,1
2020-11-04,12:36:59,731,828,166,538,1,dilution_1.txt,59,2
2020-11-04,12:37:00,729,819,166,537,1,dilution_1.txt,0,3
2020-11-04,12:37:01,722,821,167,537,1,dilution_1.txt,1,4
2020-11-04,12:37:02,731,839,169,537,1,dilution_1.txt,2,5
2020-11-04,12:37:03,729,821,165,537,1,dilution_1.txt,3,6
2020-11-04,12:37:04,726,831,166,537,1,dilution_1.txt,4,7
2020-11-04,12:37:05,711,818,166,537,1,dilution_1.txt,5,8
2020-11-04,12:37:06,733,832,166,537,1,dilution_1.txt,6,9
2020-11-04,12:37:07,733,829,164,537,1,dilution_1.txt,7,10
2020-11-04,12:37:08,731,833,166,537,1,dilution_1.txt,8,11
2020-11-04,12:37:10,733,833,170,537,1,dilution_1.txt,10,13
2020-11-04,12:37:11,725,823,168,537,1,dilution_1.txt,11,14
2020-11-04,12:37:12,729,821,167,537,1,dilution_1.txt,12,15
2020-11-04,12:37:13,719,818,164,536,1,dilution_1.txt,13,16
2020-11-04,12:37:14,725,824,167,537,1,dilution_1.txt,14,17
2020-11-04,12:37:15,720,820,166,536,1,dilution_1.txt,15,18
2020-11-04,12:37:16,716,806,159,536,1,dilution_1.txt,16,19
2020-11-04,12:37:17,725,821,166,536,1,dilution_1.txt,17,20
2020-11-04,12:37:18,729,830,165,536,1,dilution_1.txt,18,21
2020-11-04,12:37:19,729,823,170,536,1,dilution_1.txt,19,22
2020-11-04,12:37:20,715,806,165,536,1,dilution_1.txt,20,23
2020-11-04,12:37:21,717,812,164,536,1,dilution_1.txt,21,24
2020-11-04,12:37:22,727,826,168,536,1,dilution_1.txt,22,25
2020-11-04,12:37:23,722,817,165,536,1,dilution_1.txt,23,26
2020-11-04,12:37:25,714,807,164,536,1,dilution_1.txt,25,28
2020-11-04,12:37:26,725,826,164,536,1,dilution_1.txt,26,29
2020-11-04,12:37:27,724,820,164,536,1,dilution_1.txt,27,30
2020-11-04,12:37:28,724,820,167,536,1,dilution_1.txt,28,31
2020-11-04,12:37:29,724,831,171,536,1,dilution_1.txt,29,32
2020-11-04,12:37:30,731,824,170,536,1,dilution_1.txt,30,33
2020-11-04,12:37:31,739,828,166,536,1,dilution_1.txt,31,34
2020-11-04,12:37:32,730,828,164,536,1,dilution_1.txt,32,35
2020-11-04,12:37:33,743,847,168,536,1,dilution_1.txt,33,36
2020-11-04,12:37:34,735,835,169,536,1,dilution_1.txt,34,37
2020-11-04,12:37:35,750,848,166,536,1,dilution_1.txt,35,38
2020-11-04,12:37:36,734,834,169,536,1,dilution_1.txt,36,39
2020-11-04,12:37:37,736,835,166,536,1,dilution_1.txt,37,40
2020-11-04,12:37:38,731,829,164,536,1,dilution_1.txt,38,41
2020-11-04,12:37:39,739,831,168,536,1,dilution_1.txt,39,42
2020-11-04,12:37:41,733,829,163,536,1,dilution_1.txt,41,44
2020-11-04,12:37:42,722,815,165,536,1,dilution_1.txt,42,45
2020-11-04,12:37:43,723,821,163,536,1,dilution_1.txt,43,46
2020-11-04,12:37:44,722,812,167,536,1,dilution_1.txt,44,47
2020-11-04,12:37:45,731,824,165,536,1,dilution_1.txt,45,48
2020-11-04,12:37:46,726,823,164,535,1,dilution_1.txt,46,49
2020-11-04,12:37:47,723,812,169,535,1,dilution_1.txt,47,50
2020-11-04,12:37:48,730,834,167,536,1,dilution_1.txt,48,51
2020-11-04,12:37:49,734,831,167,535,1,dilution_1.txt,49,52
2020-11-04,12:37:50,737,834,167,535,1,dilution_1.txt,50,53
2020-11-04,12:37:51,727,826,168,535,1,dilution_1.txt,51,54
2020-11-04,12:37:52,734,831,166,535,1,dilution_1.txt,52,55
2020-11-04,12:37:53,729,822,168,535,1,dilution_1.txt,53,56
2020-11-04,12:37:54,724,821,164,535,1,dilution_1.txt,54,57
2020-11-04,12:37:56,732,837,167,535,1,dilution_1.txt,56,59
2020-11-04,12:40:03,721,814,166,537,2,dilution_1.txt,3,186
2020-11-04,12:40:04,723,817,166,537,2,dilution_1.txt,4,187
2020-11-04,12:40:05,731,819,167,537,2,dilution_1.txt,5,188
2020-11-04,12:40:06,732,822,167,536,2,dilution_1.txt,6,189
2020-11-04,12:40:07,729,827,164,536,2,dilution_1.txt,7,190
2020-11-04,12:40:08,720,826,165,536,2,dilution_1.txt,8,191
2020-11-04,12:40:09,725,825,164,536,2,dilution_1.txt,9,192
2020-11-04,12:40:10,726,829,164,536,2,dilution_1.txt,10,193
2020-11-04,12:40:11,728,818,164,536,2,dilution_1.txt,11,194
2020-11-04,12:40:12,719,827,161,536,2,dilution_1.txt,12,195
2020-11-04,12:40:13,726,824,165,536,2,dilution_1.txt,13,196
2020-11-04,12:40:14,737,835,168,536,2,dilution_1.txt,14,197
2020-11-04,12:40:15,733,827,167,536,2,dilution_1.txt,15,198
2020-11-04,12:40:17,721,816,166,536,2,dilution_1.txt,17,200
2020-11-04,12:40:18,723,820,167,536,2,dilution_1.txt,18,201
2020-11-04,12:40:19,729,822,166,535,2,dilution_1.txt,19,202
2020-11-04,12:40:20,727,829,165,536,2,dilution_1.txt,20,203
2020-11-04,12:40:21,736,826,166,535,2,dilution_1.txt,21,204
2020-11-04,12:40:22,724,829,166,535,2,dilution_1.txt,22,205
2020-11-04,12:40:23,737,828,168,535,2,dilution_1.txt,23,206
2020-11-04,12:40:24,734,834,167,535,2,dilution_1.txt,24,207
2020-11-04,12:40:25,725,814,168,535,2,dilution_1.txt,25,208
2020-11-04,12:40:26,726,822,167,535,2,dilution_1.txt,26,209
2020-11-04,12:40:27,719,809,165,535,2,dilution_1.txt,27,210
2020-11-04,12:40:28,723,817,163,535,2,dilution_1.txt,28,211
2020-11-04,12:40:29,734,828,169,535,2,dilution_1.txt,29,212
2020-11-04,12:40:30,732,820,167,535,2,dilution_1.txt,30,213
2020-11-04,12:40:32,738,822,164,535,2,dilution_1.txt,32,215
2020-11-04,12:40:33,722,821,166,535,2,dilution_1.txt,33,216
2020-11-04,12:40:34,727,817,164,535,2,dilution_1.txt,34,217
2020-11-04,12:40:35,726,818,165,535,2,dilution_1.txt,35,218
2020-11-04,12:40:36,723,823,166,535,2,dilution_1.txt,36,219
2020-11-04,12:40:37,727,820,166,535,2,dilution_1.txt,37,220
2020-11-04,12:40:38,733,835,170,535,2,dilution_1.txt,38,221
2020-11-04,12:40:39,751,850,166,535,2,dilution_1.txt,39,222
2020-11-04,12:40:40,736,824,168,535,2,dilution_1.txt,40,223
2020-11-04,12:40:41,740,837,162,535,2,dilution_1.txt,41,224
2020-11-04,12:40:42,726,822,167,535,2,dilution_1.txt,42,225
2020-11-04,12:40:43,725,824,160,535,2,dilution_1.txt,43,226
2020-11-04,12:40:44,725,815,163,535,2,dilution_1.txt,44,227
2020-11-04,12:40:45,727,817,162,535,2,dilution_1.txt,45,228
2020-11-04,12:40:47,717,816,163,535,2,dilution_1.txt,47,230
2020-11-04,12:40:48,727,832,165,535,2,dilution_1.txt,48,231
2020-11-04,12:40:49,735,823,166,535,2,dilution_1.txt,49,232
2020-11-04,12:40:50,729,826,166,535,2,dilution_1.txt,50,233
2020-11-04,12:40:51,720,820,165,535,2,dilution_1.txt,51,234
2020-11-04,12:40:52,729,827,166,535,2,dilution_1.txt,52,235
2020-11-04,12:40:53,736,834,164,535,2,dilution_1.txt,53,236
2020-11-04,12:40:54,725,817,162,534,2,dilution_1.txt,54,237
2020-11-04,12:40:55,717,813,169,534,2,dilution_1.txt,55,238
2020-11-04,12:40:56,691,783,153,831,2,dilution_1.txt,56,239
2020-11-04,12:42:58,727,826,164,537,3,dilution_1.txt,58,361
2020-11-04,12:42:59,737,835,168,537,3,dilution_1.txt,59,362
2020-11-04,12:43:00,725,823,169,536,3,dilution_1.txt,0,363
2020-11-04,12:43:01,725,826,164,536,3,dilution_1.txt,1,364
2020-11-04,12:43:02,732,820,166,536,3,dilution_1.txt,2,365
2020-11-04,12:43:03,738,836,170,536,3,dilution_1.txt,3,366
2020-11-04,12:43:04,728,822,166,536,3,dilution_1.txt,4,367
2020-11-04,12:43:05,728,821,167,536,3,dilution_1.txt,5,368
2020-11-04,12:43:06,736,829,167,536,3,dilution_1.txt,6,369
2020-11-04,12:43:07,736,830,167,536,3,dilution_1.txt,7,370
2020-11-04,12:43:08,724,820,165,536,3,dilution_1.txt,8,371
2020-11-04,12:43:10,735,835,168,536,3,dilution_1.txt,10,373
2020-11-04,12:43:11,728,834,169,535,3,dilution_1.txt,11,374
2020-11-04,12:43:12,721,809,163,535,3,dilution_1.txt,12,375
2020-11-04,12:43:13,721,821,168,536,3,dilution_1.txt,13,376
2020-11-04,12:43:14,728,835,167,535,3,dilution_1.txt,14,377
2020-11-04,12:43:15,723,811,161,535,3,dilution_1.txt,15,378
2020-11-04,12:43:16,729,815,165,535,3,dilution_1.txt,16,379
2020-11-04,12:43:17,722,825,164,535,3,dilution_1.txt,17,380
2020-11-04,12:43:18,744,843,166,535,3,dilution_1.txt,18,381
2020-11-04,12:43:19,728,821,166,535,3,dilution_1.txt,19,382
2020-11-04,12:43:20,735,831,164,535,3,dilution_1.txt,20,383
2020-11-04,12:43:21,737,841,169,535,3,dilution_1.txt,21,384
2020-11-04,12:43:22,729,828,167,535,3,dilution_1.txt,22,385
2020-11-04,12:43:23,736,823,168,535,3,dilution_1.txt,23,386
2020-11-04,12:43:24,729,826,170,535,3,dilution_1.txt,24,387
2020-11-04,12:43:26,727,824,167,535,3,dilution_1.txt,26,389
2020-11-04,12:43:27,727,818,165,535,3,dilution_1.txt,27,390
2020-11-04,12:43:28,716,803,166,535,3,dilution_1.txt,28,391
2020-11-04,12:43:29,709,808,165,535,3,dilution_1.txt,29,392
2020-11-04,12:43:30,726,820,166,535,3,dilution_1.txt,30,393
2020-11-04,12:43:31,724,822,167,535,3,dilution_1.txt,31,394
2020-11-04,12:43:32,721,814,164,535,3,dilution_1.txt,32,395
2020-11-04,12:43:33,711,811,168,535,3,dilution_1.txt,33,396
2020-11-04,12:43:34,711,811,164,535,3,dilution_1.txt,34,397
2020-11-04,12:43:35,731,823,165,535,3,dilution_1.txt,35,398
2020-11-04,12:43:36,728,820,167,535,3,dilution_1.txt,36,399
2020-11-04,12:43:37,721,811,168,535,3,dilution_1.txt,37,400
2020-11-04,12:43:38,723,810,165,535,3,dilution_1.txt,38,401
2020-11-04,12:43:39,729,829,169,535,3,dilution_1.txt,39,402
2020-11-04,12:43:41,733,823,165,535,3,dilution_1.txt,41,404
2020-11-04,12:43:42,747,840,168,535,3,dilution_1.txt,42,405
2020-11-04,12:43:43,732,839,168,535,3,dilution_1.txt,43,406
2020-11-04,12:43:44,737,824,169,534,3,dilution_1.txt,44,407
2020-11-04,12:43:45,742,841,166,535,3,dilution_1.txt,45,408
2020-11-04,12:43:46,733,825,165,534,3,dilution_1.txt,46,409
2020-11-04,12:43:47,725,815,166,534,3,dilution_1.txt,47,410
2020-11-04,12:43:48,713,814,161,534,3,dilution_1.txt,48,411
2020-11-04,12:43:49,730,828,164,534,3,dilution_1.txt,49,412
2020-11-04,12:43:50,730,833,169,534,3,dilution_1.txt,50,413
2020-11-04,12:43:51,730,829,169,534,3,dilution_1.txt,51,414
2020-11-04,12:43:52,730,842,168,534,3,dilution_1.txt,52,415
2020-11-04,12:43:53,722,825,167,534,3,dilution_1.txt,53,416
2020-11-04,12:43:54,726,813,164,534,3,dilution_1.txt,54,417
2020-11-04,12:43:56,718,819,166,534,3,dilution_1.txt,56,419
2020-11-04,12:43:57,711,803,161,724,3,dilution_1.txt,57,420
2020-11-04,12:48:33,202,193,90,538,1,dilution_2.txt,33,0
2020-11-04,12:48:34,198,187,90,537,1,dilution_2.txt,34,1
2020-11-04,12:48:35,200,188,92,537,1,dilution_2.txt,35,2
2020-11-04,12:48:36,199,186,89,537,1,dilution_2.txt,36,3
2020-11-04,12:48:37,208,202,92,537,1,dilution_2.txt,37,4
2020-11-04,12:48:38,207,194,90,536,1,dilution_2.txt,38,5
2020-11-04,12:48:39,210,204,91,537,1,dilution_2.txt,39,6
2020-11-04,12:48:40,205,198,90,536,1,dilution_2.txt,40,7
2020-11-04,12:48:41,207,195,89,536,1,dilution_2.txt,41,8
2020-11-04,12:48:42,205,195,89,536,1,dilution_2.txt,42,9
2020-11-04,12:48:44,203,188,88,536,1,dilution_2.txt,44,11
2020-11-04,12:48:45,204,194,91,536,1,dilution_2.txt,45,12
2020-11-04,12:48:46,206,197,90,536,1,dilution_2.txt,46,13
2020-11-04,12:48:47,202,195,88,536,1,dilution_2.txt,47,14
2020-11-04,12:48:48,203,192,91,536,1,dilution_2.txt,48,15
2020-11-04,12:48:49,203,189,95,536,1,dilution_2.txt,49,16
2020-11-04,12:48:50,208,196,89,536,1,dilution_2.txt,50,17
2020-11-04,12:48:51,208,199,91,536,1,dilution_2.txt,51,18
2020-11-04,12:48:52,207,199,90,536,1,dilution_2.txt,52,19
2020-11-04,12:48:53,202,197,91,536,1,dilution_2.txt,53,20
2020-11-04,12:48:54,206,197,90,535,1,dilution_2.txt,54,21
2020-11-04,12:48:55,208,193,91,535,1,dilution_2.txt,55,22
2020-11-04,12:48:56,206,193,91,535,1,dilution_2.txt,56,23
2020-11-04,12:48:57,205,196,92,535,1,dilution_2.txt,57,24
2020-11-04,12:48:58,202,196,89,535,1,dilution_2.txt,58,25
2020-11-04,12:49:00,204,195,91,536,1,dilution_2.txt,0,27
2020-11-04,12:49:01,210,195,91,535,1,dilution_2.txt,1,28
2020-11-04,12:49:02,206,197,88,535,1,dilution_2.txt,2,29
2020-11-04,12:49:03,201,189,88,535,1,dilution_2.txt,3,30
