date,time,e440,e470,e532,jsp,replicate,file,second,hms
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-31,14:30:00,123,80,81,536,3,dilution_3.txt,129,0
2020-10-31,14:30:00,123,82,78,536,3,dilution_3.txt,130,0
2020-10-31,14:30:00,123,82,80,536,3,dilution_3.txt,131,0
2020-10-31,14:30:00,126,80,81,536,3,dilution_3.txt,132,0
2020-10-31,14:30:00,120,81,79,536,3,dilution_3.txt,133,0
2020-10-31,14:30:00,123,80,80,536,3,dilution_3.txt,134,0
2020-10-31,14:30:00,122,78,83,536,3,dilution_3.txt,135,0
2020-10-31,14:30:00,123,79,82,536,3,dilution_3.txt,136,0
2020-10-31,14:30:00,123,77,80,536,3,dilution_3.txt,137,0
2020-10-31,14:30:00,120,83,78,536,3,dilution_3.txt,138,0
2020-10-31,14:30:00,124,82,76,536,3,dilution_3.txt,139,0
2020-10-31,14:30:00,120,81,81,536,3,dilution_3.txt,140,0
2020-10-31,14:30:00,120,78,81,536,3,dilution_3.txt,141,0
2020-10-31,14:30:00,121,79,78,536,3,dilution_3.txt,142,0
2020-10-31,14:30:00,120,79,80,536,3,dilution_3.txt,143,0
2020-10-31,14:30:00,117,74,83,536,3,dilution_3.txt,144,0
2020-10-31,14:30:00,121,79,78,536,3,dilution_3.txt,145,0
2020-10-31,14:30:00,120,80,78,536,3,dilution_3.txt,146,0
2020-10-31,14:30:00,122,80,76,536,3,dilution_3.txt,147,0
2020-10-31,14:30:00,124,81,78,536,3,dilution_3.txt,148,0
2020-10-31,14:30:00,121,77,80,536,3,dilution_3.txt,149,0
2020-10-31,14:30:00,125,82,82,536,3,dilution_3.txt,150,0
2020-10-31,14:30:00,125,80,80,536,3,dilution_3.txt,151,0
2020-10-31,14:30:00,124,84,77,536,3,dilution_3.txt,152,0
2020-10-31,14:30:00,126,82,79,536,3,dilution_3.txt,153,0
2020-10-31,14:30:00,127,84,78,536,3,dilution_3.txt,154,0
2020-10-31,14:30:00,128,83,77,536,3,dilution_3.txt,155,0
2020-10-31,14:30:00,128,83,76,536,3,dilution_3.txt,156,0
2020-10-31,14:30:00,130,89,80,535,3,dilution_3.txt,157,0
2020-10-31,14:30:00,124,87,83,536,3,dilution_3.txt,158,0
2020-10-31,14:30:00,130,91,81,536,3,dilution_3.txt,159,0
2020-10-31,14:30:00,124,87,81,536,3,dilution_3.txt,160,0
2020-10-31,14:30:00,126,85,80,535,3,dilution_3.txt,161,0
2020-10-31,14:30:00,122,86,81,535,3,dilution_3.txt,162,0
2020-10-31,14:30:00,121,80,78,535,3,dilution_3.txt,163,0
2020-10-31,14:30:00,125,81,83,535,3,dilution_3.txt,164,0
2020-10-31,14:30:00,121,82,80,535,3,dilution_3.txt,165,0
2020-10-31,14:30:00,121,83,78,535,3,dilution_3.txt,166,0
2020-10-31,14:30:00,123,84,78,535,3,dilution_3.txt,167,0
2020-10-31,14:30:00,124,86,77,535,3,dilution_3.txt,168,0
2020-10-31,14:30:00,126,85,78,535,3,dilution_3.txt,169,0
2020-10-31,14:30:00,123,83,78,535,3,dilution_3.txt,170,0
2020-10-31,14:30:00,125,89,77,536,3,dilution_3.txt,171,0
2020-10-31,14:30:00,122,85,79,535,3,dilution_3.txt,172,0
2020-10-31,14:30:00,122,89,78,535,3,dilution_3.txt,173,0
2020-10-31,14:30:00,95,74,73,539,1,dilution_4.txt,1,0
2020-10-31,14:30:00,91,70,74,539,1,dilution_4.txt,2,0
2020-10-31,14:30:00,92,70,73,538,1,dilution_4.txt,3,0
2020-10-31,14:30:00,95,72,74,538,1,dilution_4.txt,4,0
2020-10-31,14:30:00,95,71,70,538,1,dilution_4.txt,5,0
2020-10-31,14:30:00,95,74,75,538,1,dilution_4.txt,6,0
2020-10-31,14:30:00,92,72,74,538,1,dilution_4.txt,7,0
2020-10-31,14:30:00,95,73,72,538,1,dilution_4.txt,8,0
2020-10-31,14:30:00,98,74,70,538,1,dilution_4.txt,9,0
2020-10-31,14:30:00,94,72,73,538,1,dilution_4.txt,10,0
2020-10-31,14:30:00,94,72,74,538,1,dilution_4.txt,11,0
2020-10-31,14:30:00,98,76,69,537,1,dilution_4.txt,12,0
2020-10-31,14:30:00,94,75,68,537,1,dilution_4.txt,13,0
2020-10-31,14:30:00,99,71,74,537,1,dilution_4.txt,14,0
2020-10-31,14:30:00,93,72,69,537,1,dilution_4.txt,15,0
2020-10-31,14:30:00,93,71,73,537,1,dilution_4.txt,16,0
2020-10-31,14:30:00,93,74,75,537,1,dilution_4.txt,17,0
2020-10-31,14:30:00,98,76,74,537,1,dilution_4.txt,18,0
2020-10-31,14:30:00,96,73,71,537,1,dilution_4.txt,19,0
2020-10-31,14:30:00,95,70,70,537,1,dilution_4.txt,20,0
2020-10-31,14:30:00,94,74,76,537,1,dilution_4.txt,21,0
2020-10-31,14:30:00,98,71,74,537,1,dilution_4.txt,22,0
2020-10-31,14:30:00,94,70,72,537,1,dilution_4.txt,23,0
2020-10-31,14:30:00,93,71,72,537,1,dilution_4.txt,24,0
2020-10-31,14:30:00,95,71,72,537,1,dilution_4.txt,25,0
2020-10-31,14:30:00,93,71,72,537,1,dilution_4.txt,26,0
2020-10-31,14:30:00,94,71,72,537,1,dilution_4.txt,27,0
2020-10-31,14:30:00,92,71,72,537,1,dilution_4.txt,28,0
2020-10-31,14:30:00,95,75,70,537,1,dilution_4.txt,29,0
2020-10-31,14:30:00,94,69,72,537,1,dilution_4.txt,30,0
2020-10-31,14:30:00,97,72,73,537,1,dilution_4.txt,31,0
2020-10-31,14:30:00,97,72,72,537,1,dilution_4.txt,32,0
2020-10-31,14:30:00,92,74,73,537,1,dilution_4.txt,33,0
2020-10-31,14:30:00,93,72,72,537,1,dilution_4.txt,34,0
2020-10-31,14:30:00,96,73,72,537,1,dilution_4.txt,35,0
2020-10-31,14:30:00,97,71,71,537,1,dilution_4.txt,36,0
2020-10-31,14:30:00,96,70,71,537,1,dilution_4.txt,37,0
2020-10-31,14:30:00,95,74,73,537,1,dilution_4.txt,38,0
2020-10-31,14:30:00,97,72,73,537,1,dilution_4.txt,39,0
2020-10-31,14:30:00,93,69,69,537,1,dilution_4.txt,40,0
2020-10-31,14:30:00,93,71,72,536,1,dilution_4.txt,41,0
2020-10-31,14:30:00,97,73,71,536,1,dilution_4.txt,42,0
2020-10-31,14:30:00,94,72,70,536,1,dilution_4.txt,43,0
2020-10-31,14:30:00,96,76,70,536,1,dilution_4.txt,44,0
2020-10-31,14:30:00,97,72,71,536,1,dilution_4.txt,45,0
2020-10-31,14:30:00,93,69,69,536,1,dilution_4.txt,46,0
2020-10-31,14:30:00,96,69,72,536,1,dilution_4.txt,47,0
2020-10-31,14:30:00,94,71,71,536,1,dilution_4.txt,48,0
2020-10-31,14:30:00,94,72,71,536,1,dilution_4.txt,49,0
2020-10-31,14:30:00,95,67,69,536,1,dilution_4.txt,50,0
2020-10-31,14:30:00,96,73,71,536,1,dilution_4.txt,51,0
2020-10-31,14:30:00,95,71,73,536,1,dilution_4.txt,52,0
2020-10-31,14:30:00,98,73,76,536,1,dilution_4.txt,53,0
2020-10-31,14:30:00,96,74,71,536,1,dilution_4.txt,54,0
2020-10-31,14:30:00,97,73,74,536,1,dilution_4.txt,55,0
2020-10-31,14:30:00,93,74,73,536,1,dilution_4.txt,56,0
2020-10-31,14:30:00,97,72,72,536,1,dilution_4.txt,57,0
2020-10-31,14:30:00,95,72,71,536,1,dilution_4.txt,58,0
2020-10-31,14:30:00,90,73,72,536,1,dilution_4.txt,59,0
2020-10-31,14:30:00,95,76,70,536,2,dilution_4.txt,61,0
2020-10-31,14:30:00,95,71,76,536,2,dilution_4.txt,62,0
2020-10-31,14:30:00,99,74,69,536,2,dilution_4.txt,63,0
2020-10-31,14:30:00,93,72,72,536,2,dilution_4.txt,64,0
2020-10-31,14:30:00,95,76,69,536,2,dilution_4.txt,65,0
2020-10-31,14:30:00,92,73,69,536,2,dilution_4.txt,66,0
2020-10-31,14:30:00,93,76,71,536,2,dilution_4.txt,67,0
2020-10-31,14:30:00,93,72,69,536,2,dilution_4.txt,68,0
2020-10-31,14:30:00,94,76,72,536,2,dilution_4.txt,69,0
2020-10-31,14:30:00,95,72,70,536,2,dilution_4.txt,70,0
2020-10-31,14:30:00,93,72,72,536,2,dilution_4.txt,71,0
2020-10-31,14:30:00,99,76,69,536,2,dilution_4.txt,72,0
2020-10-31,14:30:00,94,74,72,536,2,dilution_4.txt,73,0
2020-10-31,14:30:00,95,69,71,536,2,dilution_4.txt,74,0
2020-10-31,14:30:00,96,73,75,535,2,dilution_4.txt,75,0
2020-10-31,14:30:00,93,70,71,536,2,dilution_4.txt,76,0
2020-10-31,14:30:00,90,70,73,536,2,dilution_4.txt,77,0
2020-10-31,14:30:00,93,69,72,536,2,dilution_4.txt,78,0
2020-10-31,14:30:00,98,75,72,536,2,dilution_4.txt,79,0
2020-10-31,14:30:00,93,73,73,536,2,dilution_4.txt,80,0
2020-10-31,14:30:00,94,69,72,536,2,dilution_4.txt,81,0
2020-10-31,14:30:00,94,73,69,535,2,dilution_4.txt,82,0
2020-10-31,14:30:00,89,71,69,757,2,dilution_4.txt,83,0
2020-10-31,14:30:00,93,71,71,538,2,dilution_4.txt,84,0
2020-10-31,14:30:00,92,76,69,538,2,dilution_4.txt,85,0
2020-10-31,14:30:00,92,72,75,538,2,dilution_4.txt,86,0
2020-10-31,14:30:00,95,76,73,538,2,dilution_4.txt,87,0
2020-10-31,14:30:00,93,72,68,537,2,dilution_4.txt,88,0
2020-10-31,14:30:00,94,72,68,537,2,dilution_4.txt,89,0
2020-10-31,14:30:00,99,72,71,537,2,dilution_4.txt,90,0
2020-10-31,14:30:00,94,70,70,537,2,dilution_4.txt,91,0
2020-10-31,14:30:00,95,72,72,537,2,dilution_4.txt,92,0
2020-10-31,14:30:00,97,73,71,537,2,dilution_4.txt,93,0
2020-10-31,14:30:00,92,75,70,537,2,dilution_4.txt,94,0
2020-10-31,14:30:00,93,71,72,537,2,dilution_4.txt,95,0
2020-10-31,14:30:00,91,71,68,537,2,dilution_4.txt,96,0
2020-10-31,14:30:00,94,73,73,537,2,dilution_4.txt,97,0
2020-10-31,14:30:00,95,75,71,536,2,dilution_4.txt,98,0
2020-10-31,14:30:00,93,73,71,536,2,dilution_4.txt,99,0
2020-10-31,14:30:00,94,72,69,536,2,dilution_4.txt,100,0
2020-10-31,14:30:00,97,71,68,536,2,dilution_4.txt,101,0
2020-10-31,14:30:00,94,72,71,536,2,dilution_4.txt,102,0
2020-10-31,14:30:00,92,73,68,536,2,dilution_4.txt,103,0
2020-10-31,14:30:00,95,72,73,536,2,dilution_4.txt,104,0
2020-10-31,14:30:00,96,71,69,536,2,dilution_4.txt,105,0
2020-10-31,14:30:00,95,71,74,536,2,dilution_4.txt,106,0
2020-10-31,14:30:00,94,72,72,536,2,dilution_4.txt,107,0
2020-10-31,14:30:00,96,71,71,536,2,dilution_4.txt,108,0
2020-10-31,14:30:00,97,73,74,536,2,dilution_4.txt,109,0
2020-10-31,14:30:00,98,69,70,536,2,dilution_4.txt,110,0
2020-10-31,14:30:00,97,71,71,536,2,dilution_4.txt,111,0
2020-10-31,14:30:00,98,76,71,536,2,dilution_4.txt,112,0
2020-10-31,14:30:00,93,70,69,536,2,dilution_4.txt,113,0
2020-10-31,14:30:00,96,76,73,536,2,dilution_4.txt,114,0
2020-10-31,14:30:00,95,69,73,536,2,dilution_4.txt,115,0
2020-10-31,14:30:00,93,67,69,536,2,dilution_4.txt,116,0
2020-10-31,14:30:00,93,71,74,536,2,dilution_4.txt,117,0
2020-10-31,14:30:00,92,70,71,536,2,dilution_4.txt,118,0
2020-10-31,14:30:00,97,73,68,536,2,dilution_4.txt,119,0
2020-10-31,14:30:00,100,74,73,536,3,dilution_4.txt,121,0
2020-10-31,14:30:00,94,74,69,536,3,dilution_4.txt,122,0
2020-10-31,14:30:00,93,69,70,536,3,dilution_4.txt,123,0
2020-10-31,14:30:00,96,72,70,536,3,dilution_4.txt,124,0
2020-10-31,14:30:00,91,71,72,536,3,dilution_4.txt,125,0
2020-10-31,14:30:00,95,71,71,536,3,dilution_4.txt,126,0
2020-10-31,14:30:00,95,71,71,536,3,dilution_4.txt,127,0
2020-10-31,14:30:00,97,74,69,536,3,dilution_4.txt,128,0
2020-10-31,14:30:00,93,72,70,536,3,dilution_4.txt,129,0
2020-10-31,14:30:00,96,75,72,536,3,dilution_4.txt,130,0
2020-10-31,14:30:00,90,71,71,536,3,dilution_4.txt,131,0
2020-10-31,14:30:00,94,72,72,536,3,dilution_4.txt,132,0
2020-10-31,14:30:00,88,68,69,536,3,dilution_4.txt,133,0
2020-10-31,14:30:00,95,70,70,535,3,dilution_4.txt,134,0
2020-10-31,14:30:00,91,72,71,535,3,dilution_4.txt,135,0
2020-10-31,14:30:00,95,70,72,535,3,dilution_4.txt,136,0
2020-10-31,14:30:00,95,72,69,536,3,dilution_4.txt,137,0
2020-10-31,14:30:00,92,73,72,535,3,dilution_4.txt,138,0
2020-10-31,14:30:00,95,71,66,535,3,dilution_4.txt,139,0
2020-10-31,14:30:00,95,73,72,535,3,dilution_4.txt,140,0
2020-10-31,14:30:00,92,71,72,535,3,dilution_4.txt,141,0
2020-10-31,14:30:00,94,71,72,535,3,dilution_4.txt,142,0
2020-10-31,14:30:00,94,73,71,538,3,dilution_4.txt,143,0
2020-10-31,14:30:00,95,69,71,538,3,dilution_4.txt,144,0
2020-10-31,14:30:00,94,70,70,538,3,dilution_4.txt,145,0
2020-10-31,14:30:00,93,73,71,537,3,dilution_4.txt,146,0
2020-10-31,14:30:00,93,69,72,537,3,dilution_4.txt,147,0
2020-10-31,14:30:00,95,71,68,537,3,dilution_4.txt,148,0
2020-10-31,14:30:00,95,72,69,537,3,dilution_4.txt,149,0
2020-10-31,14:30:00,92,74,70,537,3,dilution_4.txt,150,0
2020-10-31,14:30:00,95,71,66,537,3,dilution_4.txt,151,0
2020-10-31,14:30:00,93,69,74,537,3,dilution_4.txt,152,0
2020-10-31,14:30:00,93,71,70,537,3,dilution_4.txt,153,0
2020-10-31,14:30:00,91,70,69,537,3,dilution_4.txt,154,0
2020-10-31,14:30:00,94,70,71,537,3,dilution_4.txt,155,0
2020-10-31,14:30:00,92,71,71,537,3,dilution_4.txt,156,0
2020-10-31,14:30:00,91,72,74,537,3,dilution_4.txt,157,0
2020-10-31,14:30:00,95,72,74,537,3,dilution_4.txt,158,0
2020-10-31,14:30:00,91,72,72,536,3,dilution_4.txt,159,0
2020-10-31,14:30:00,93,70,71,536,3,dilution_4.txt,160,0
2020-10-31,14:30:00,95,69,67,536,3,dilution_4.txt,161,0
2020-10-31,14:30:00,94,72,69,536,3,dilution_4.txt,162,0
2020-10-31,14:30:00,92,72,74,536,3,dilution_4.txt,163,0
2020-10-31,14:30:00,94,68,72,536,3,dilution_4.txt,164,0
2020-10-31,14:30:00,91,76,71,536,3,dilution_4.txt,165,0
2020-10-31,14:30:00,90,69,72,536,3,dilution_4.txt,166,0
2020-10-31,14:30:00,88,74,69,536,3,dilution_4.txt,167,0
2020-10-31,14:30:00,88,72,71,536,3,dilution_4.txt,168,0
2020-10-31,14:30:00,97,67,70,536,3,dilution_4.txt,169,0
2020-10-31,14:30:00,90,75,69,536,3,dilution_4.txt,170,0
2020-10-31,14:30:00,93,70,72,536,3,dilution_4.txt,171,0
2020-10-31,14:30:00,92,73,72,536,3,dilution_4.txt,172,0
2020-10-31,14:30:00,95,71,70,536,3,dilution_4.txt,173,0
2020-10-31,14:30:00,95,75,70,536,3,dilution_4.txt,174,0
2020-10-31,14:30:00,93,71,70,536,3,dilution_4.txt,175,0
2020-10-31,14:30:00,96,76,69,536,3,dilution_4.txt,176,0
2020-10-31,14:30:00,93,71,70,536,3,dilution_4.txt,177,0
2020-10-31,14:30:00,92,72,75,536,3,dilution_4.txt,178,0
2020-10-31,14:30:00,93,73,71,536,3,dilution_4.txt,179,0
2020-10-31,14:30:00,93,71,73,536,3,dilution_4.txt,180,0
2020-10-31,14:30:00,91,72,70,536,3,dilution_4.txt,181,0
2020-10-31,14:30:00,94,74,72,536,3,dilution_4.txt,182,0
2020-10-31,14:30:00,92,72,69,536,3,dilution_4.txt,183,0
2020-10-31,14:30:00,95,76,72,536,3,dilution_4.txt,184,0
2020-10-31,14:30:00,93,71,72,536,3,dilution_4.txt,185,0
2020-10-31,14:30:00,93,72,70,536,3,dilution_4.txt,186,0
2020-10-31,14:30:00,93,71,73,535,3,dilution_4.txt,187,0
2020-10-31,14:30:00,96,69,72,535,3,dilution_4.txt,188,0
2020-10-31,14:30:00,91,67,69,535,3,dilution_4.txt,189,0
2020-10-31,14:30:00,95,69,72,536,3,dilution_4.txt,190,0
2020-10-31,14:30:00,92,73,73,536,3,dilution_4.txt,191,0
2020-10-31,14:30:00,88,70,71,536,3,dilution_4.txt,192,0
2020-10-31,14:30:00,91,69,67,536,3,dilution_4.txt,193,0
2020-10-31,14:30:00,94,72,73,535,3,dilution_4.txt,194,0
2020-10-31,14:30:00,92,71,72,535,3,dilution_4.txt,195,0
2020-10-31,14:30:00,95,70,70,536,3,dilution_4.txt,196,0
2020-10-31,14:30:00,95,75,70,535,3,dilution_4.txt,197,0
2020-10-31,14:30:00,104,71,75,539,1,dilution_5.txt,1,0
2020-10-31,14:30:00,108,70,76,538,1,dilution_5.txt,2,0
2020-10-31,14:30:00,107,68,73,538,1,dilution_5.txt,3,0
2020-10-31,14:30:00,108,68,77,538,1,dilution_5.txt,4,0
2020-10-31,14:30:00,109,70,77,538,1,dilution_5.txt,5,0
2020-10-31,14:30:00,109,75,70,537,1,dilution_5.txt,6,0
2020-10-31,14:30:00,106,71,73,537,1,dilution_5.txt,7,0
2020-10-31,14:30:00,106,71,73,537,1,dilution_5.txt,8,0
2020-10-31,14:30:00,108,68,74,537,1,dilution_5.txt,9,0
2020-10-31,14:30:00,108,71,74,537,1,dilution_5.txt,10,0
2020-10-31,14:30:00,106,69,76,537,1,dilution_5.txt,11,0
2020-10-31,14:30:00,108,70,73,537,1,dilution_5.txt,12,0
2020-10-31,14:30:00,105,66,74,537,1,dilution_5.txt,13,0
2020-10-31,14:30:00,110,69,72,537,1,dilution_5.txt,14,0
2020-10-31,14:30:00,108,72,74,537,1,dilution_5.txt,15,0
2020-10-31,14:30:00,103,70,74,537,1,dilution_5.txt,16,0
2020-10-31,14:30:00,108,73,73,537,1,dilution_5.txt,17,0
2020-10-31,14:30:00,107,69,74,537,1,dilution_5.txt,18,0
2020-10-31,14:30:00,106,71,69,537,1,dilution_5.txt,19,0
2020-10-31,14:30:00,108,71,72,537,1,dilution_5.txt,20,0
2020-10-31,14:30:00,107,69,72,537,1,dilution_5.txt,21,0
2020-10-31,14:30:00,106,70,75,537,1,dilution_5.txt,22,0
2020-10-31,14:30:00,109,69,74,537,1,dilution_5.txt,23,0
2020-10-31,14:30:00,104,70,74,537,1,dilution_5.txt,24,0
2020-10-31,14:30:00,111,71,75,537,1,dilution_5.txt,25,0
2020-10-31,14:30:00,103,70,71,537,1,dilution_5.txt,26,0
2020-10-31,14:30:00,109,69,70,536,1,dilution_5.txt,27,0
2020-10-31,14:30:00,107,70,69,536,1,dilution_5.txt,28,0
2020-10-31,14:30:00,104,70,75,536,1,dilution_5.txt,29,0
2020-10-31,14:30:00,107,68,72,537,1,dilution_5.txt,30,0
2020-10-31,14:30:00,105,71,73,536,1,dilution_5.txt,31,0
2020-10-31,14:30:00,109,72,72,536,1,dilution_5.txt,32,0
2020-10-31,14:30:00,108,71,71,536,1,dilution_5.txt,33,0
2020-10-31,14:30:00,106,69,69,536,1,dilution_5.txt,34,0
2020-10-31,14:30:00,108,71,73,536,1,dilution_5.txt,35,0
2020-10-31,14:30:00,111,72,75,536,1,dilution_5.txt,36,0
2020-10-31,14:30:00,108,71,72,536,1,dilution_5.txt,37,0
2020-10-31,14:30:00,109,71,72,536,1,dilution_5.txt,38,0
2020-10-31,14:30:00,107,72,73,536,1,dilution_5.txt,39,0
2020-10-31,14:30:00,108,71,72,536,1,dilution_5.txt,40,0
2020-10-31,14:30:00,108,70,75,536,1,dilution_5.txt,41,0
2020-10-31,14:30:00,107,74,72,536,1,dilution_5.txt,42,0
2020-10-31,14:30:00,110,71,70,536,1,dilution_5.txt,43,0
2020-10-31,14:30:00,108,72,76,536,1,dilution_5.txt,44,0
2020-10-31,14:30:00,105,69,74,536,1,dilution_5.txt,45,0
2020-10-31,14:30:00,106,72,74,536,1,dilution_5.txt,46,0
2020-10-31,14:30:00,108,69,80,536,1,dilution_5.txt,47,0
2020-10-31,14:30:00,108,70,73,536,1,dilution_5.txt,48,0
2020-10-31,14:30:00,106,70,71,536,1,dilution_5.txt,49,0
2020-10-31,14:30:00,111,72,74,536,1,dilution_5.txt,50,0
2020-10-31,14:30:00,108,71,75,536,1,dilution_5.txt,51,0
2020-10-31,14:30:00,108,69,73,536,1,dilution_5.txt,52,0
2020-10-31,14:30:00,104,72,74,536,1,dilution_5.txt,53,0
2020-10-31,14:30:00,108,69,71,536,1,dilution_5.txt,54,0
2020-10-31,14:30:00,106,68,73,536,1,dilution_5.txt,55,0
2020-10-31,14:30:00,109,70,74,536,1,dilution_5.txt,56,0
2020-10-31,14:30:00,106,72,73,566,1,dilution_5.txt,57,0
2020-10-31,14:30:00,106,73,73,538,1,dilution_5.txt,58,0
2020-10-31,14:30:00,108,70,73,538,1,dilution_5.txt,59,0
2020-10-31,14:30:00,107,73,71,537,2,dilution_5.txt,61,0
2020-10-31,14:30:00,104,70,75,537,2,dilution_5.txt,62,0
2020-10-31,14:30:00,106,66,75,537,2,dilution_5.txt,63,0
2020-10-31,14:30:00,107,69,72,537,2,dilution_5.txt,64,0
2020-10-31,14:30:00,108,70,74,537,2,dilution_5.txt,65,0
2020-10-31,14:30:00,106,71,74,537,2,dilution_5.txt,66,0
2020-10-31,14:30:00,106,69,71,537,2,dilution_5.txt,67,0
2020-10-31,14:30:00,107,71,74,537,2,dilution_5.txt,68,0
2020-10-31,14:30:00,110,72,74,537,2,dilution_5.txt,69,0
2020-10-31,14:30:00,104,72,75,537,2,dilution_5.txt,70,0
2020-10-31,14:30:00,108,72,75,537,2,dilution_5.txt,71,0
2020-10-31,14:30:00,107,71,73,536,2,dilution_5.txt,72,0
2020-10-31,14:30:00,105,72,74,536,2,dilution_5.txt,73,0
2020-10-31,14:30:00,112,74,74,536,2,dilution_5.txt,74,0
2020-10-31,14:30:00,104,70,73,536,2,dilution_5.txt,75,0
2020-10-31,14:30:00,106,72,74,536,2,dilution_5.txt,76,0
2020-10-31,14:30:00,106,70,72,536,2,dilution_5.txt,77,0
2020-10-31,14:30:00,107,71,74,536,2,dilution_5.txt,78,0
2020-10-31,14:30:00,106,71,71,536,2,dilution_5.txt,79,0
2020-10-31,14:30:00,107,70,71,536,2,dilution_5.txt,80,0
2020-10-31,14:30:00,109,67,72,536,2,dilution_5.txt,81,0
2020-10-31,14:30:00,108,73,67,536,2,dilution_5.txt,82,0
2020-10-31,14:30:00,111,72,73,536,2,dilution_5.txt,83,0
2020-10-31,14:30:00,104,69,75,536,2,dilution_5.txt,84,0
2020-10-31,14:30:00,109,71,74,536,2,dilution_5.txt,85,0
2020-10-31,14:30:00,107,69,72,536,2,dilution_5.txt,86,0
2020-10-31,14:30:00,106,69,74,536,2,dilution_5.txt,87,0
2020-10-31,14:30:00,106,70,70,536,2,dilution_5.txt,88,0
2020-10-31,14:30:00,104,70,72,536,2,dilution_5.txt,89,0
2020-10-31,14:30:00,109,69,76,536,2,dilution_5.txt,90,0
2020-10-31,14:30:00,107,67,75,536,2,dilution_5.txt,91,0
2020-10-31,14:30:00,106,71,73,536,2,dilution_5.txt,92,0
2020-10-31,14:30:00,107,68,71,536,2,dilution_5.txt,93,0
2020-10-31,14:30:00,106,69,74,536,2,dilution_5.txt,94,0
2020-10-31,14:30:00,105,70,76,536,2,dilution_5.txt,95,0
2020-10-31,14:30:00,109,72,72,536,2,dilution_5.txt,96,0
2020-10-31,14:30:00,107,73,71,536,2,dilution_5.txt,97,0
2020-10-31,14:30:00,106,71,75,536,2,dilution_5.txt,98,0
2020-10-31,14:30:00,106,71,76,536,2,dilution_5.txt,99,0
2020-10-31,14:30:00,108,69,77,536,2,dilution_5.txt,100,0
2020-10-31,14:30:00,106,73,73,536,2,dilution_5.txt,101,0
2020-10-31,14:30:00,107,74,69,536,2,dilution_5.txt,102,0
2020-10-31,14:30:00,106,72,74,536,2,dilution_5.txt,103,0
2020-10-31,14:30:00,109,72,74,536,2,dilution_5.txt,104,0
2020-10-31,14:30:00,108,68,74,536,2,dilution_5.txt,105,0
2020-10-31,14:30:00,105,69,74,536,2,dilution_5.txt,106,0
2020-10-31,14:30:00,104,71,77,535,2,dilution_5.txt,107,0
2020-10-31,14:30:00,107,71,73,536,2,dilution_5.txt,108,0
2020-10-31,14:30:00,107,72,76,535,2,dilution_5.txt,109,0
2020-10-31,14:30:00,110,68,70,535,2,dilution_5.txt,110,0
2020-10-31,14:30:00,109,72,78,535,2,dilution_5.txt,111,0
2020-10-31,14:30:00,108,69,75,535,2,dilution_5.txt,112,0
2020-10-31,14:30:00,109,71,73,535,2,dilution_5.txt,113,0
2020-10-31,14:30:00,108,72,72,538,2,dilution_5.txt,114,0
2020-10-31,14:30:00,108,70,72,538,2,dilution_5.txt,115,0
2020-10-31,14:30:00,107,69,73,538,2,dilution_5.txt,116,0
2020-10-31,14:30:00,105,72,71,538,2,dilution_5.txt,117,0
2020-10-31,14:30:00,106,70,69,537,2,dilution_5.txt,118,0
2020-10-31,14:30:00,110,70,74,537,2,dilution_5.txt,119,0
2020-10-31,14:30:00,105,71,72,537,3,dilution_5.txt,121,0
2020-10-31,14:30:00,105,71,71,537,3,dilution_5.txt,122,0
2020-10-31,14:30:00,110,71,76,537,3,dilution_5.txt,123,0
2020-10-31,14:30:00,109,69,71,537,3,dilution_5.txt,124,0
2020-10-31,14:30:00,106,72,74,536,3,dilution_5.txt,125,0
2020-10-31,14:30:00,105,70,72,537,3,dilution_5.txt,126,0
2020-10-31,14:30:00,104,69,75,536,3,dilution_5.txt,127,0
2020-10-31,14:30:00,105,70,71,537,3,dilution_5.txt,128,0
2020-10-31,14:30:00,106,72,73,536,3,dilution_5.txt,129,0
2020-10-31,14:30:00,108,70,73,536,3,dilution_5.txt,130,0
2020-10-31,14:30:00,108,72,72,536,3,dilution_5.txt,131,0
2020-10-31,14:30:00,107,69,76,536,3,dilution_5.txt,132,0
2020-10-31,14:30:00,106,73,72,536,3,dilution_5.txt,133,0
2020-10-31,14:30:00,110,73,75,536,3,dilution_5.txt,134,0
2020-10-31,14:30:00,109,73,76,536,3,dilution_5.txt,135,0
2020-10-31,14:30:00,107,70,75,536,3,dilution_5.txt,136,0
2020-10-31,14:30:00,106,73,71,536,3,dilution_5.txt,137,0
2020-10-31,14:30:00,102,70,75,536,3,dilution_5.txt,138,0
2020-10-31,14:30:00,107,72,69,536,3,dilution_5.txt,139,0
2020-10-31,14:30:00,110,73,71,536,3,dilution_5.txt,140,0
2020-10-31,14:30:00,109,70,71,536,3,dilution_5.txt,141,0
2020-10-31,14:30:00,105,72,73,536,3,dilution_5.txt,142,0
2020-10-31,14:30:00,106,67,75,536,3,dilution_5.txt,143,0
2020-10-31,14:30:00,107,69,73,536,3,dilution_5.txt,144,0
2020-10-31,14:30:00,105,69,73,536,3,dilution_5.txt,145,0
2020-10-31,14:30:00,105,68,72,536,3,dilution_5.txt,146,0
2020-10-31,14:30:00,108,73,75,536,3,dilution_5.txt,147,0
2020-10-31,14:30:00,106,71,70,536,3,dilution_5.txt,148,0
2020-10-31,14:30:00,107,68,71,536,3,dilution_5.txt,149,0
